Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,2812,431,170.0,20277.03805191822,0.9947509997800807,136241.8707019997,8462.585348506402,9.397556075075707,1.4403793272964545,170,200,240,280,134000,135000,136000,136000,136000,136000,136000
GET,/cart,943,94,65,10446.290685282069,1.0512519993426395,135396.33878699987,6768.820784729586,3.151456393597579,0.3141430551412221,65,85,110,120,180,135000,135000,135000,135000,135000,135000
POST,/cart,871,14,56,157.8469728645215,5.449442999633902,36025.97406699988,16026.101033295063,2.9108361811489836,0.046787263531671376,56,80,99,110,150,200,280,1000,36000,36000,36000
POST,/cart/checkout,290,4,22,63.277798962061404,5.659176999870397,5119.889526999941,6355.620689655172,0.9691647445846213,0.013367789580477536,23,32,39,43,62,79,170,1000,5100,5100,5100
GET,/product/0PUK6V6EV0,473,43,72,9140.350787133184,1.0950429996228195,135393.81332299946,6858.179704016913,1.5807411178914685,0.1437037379901335,72,96,110,120,190,135000,135000,135000,135000,135000,135000
GET,/product/1YMWWN1N4O,442,35,80,8406.026299343908,1.05935400006274,135376.46563399993,6991.545248868778,1.4771407486427677,0.11696815882917844,80,99,110,120,180,135000,135000,135000,135000,135000,135000
GET,/product/2ZYFJ3GM2N,430,33,75,8695.346999411639,1.369868999972823,135396.98251399933,6988.379069767442,1.4370373799013352,0.11028426403893968,75,97,110,120,170,135000,135000,135000,135000,135000,135000
GET,/product/66VCHSJNUP,499,32,74,6409.644499589201,0.9845539998423192,135394.72384500003,7053.272545090181,1.6676317501645725,0.10694231664382028,74,94,110,120,170,11000,135000,135000,135000,135000,135000
GET,/product/6E92ZMYYFZ,421,38,75,8923.774253327776,1.1451199998191441,135395.85150400034,6862.035629453681,1.4069598533452607,0.1269940010145366,75,97,110,130,190,135000,135000,135000,135000,135000,135000
GET,/product/9SIQT8TOJO,366,39,83,11154.587021010919,3.8706089999323012,135394.42478399997,6784.713114754099,1.2231527466136944,0.13033594840965598,83,100,120,140,2100,135000,135000,135000,135000,135000,135000
GET,/product/L9ECAV7KIM,412,41,82,10632.058109749965,1.1233290006202878,135396.03581499978,6810.803398058252,1.376882326789186,0.13701984319989474,83,100,120,140,200,135000,135000,135000,135000,135000,135000
GET,/product/LS4PSXUNUM,463,40,78,7253.668477987034,1.0860339998544077,135394.84620700023,6906.876889848812,1.5473216439402748,0.13367789580477535,78,100,110,120,180,135000,135000,135000,135000,135000,135000
GET,/product/OLJCESPC7Z,456,47,77,11949.095136701762,1.0321859999748995,135396.81880700027,6812.462719298245,1.5239280121744392,0.15707152757061105,77,99,110,130,220,135000,135000,135000,135000,135000,135000
POST,/setCurrency,597,42,98,7637.631105691772,1.0616590006975457,135396.638057,9312.494137353433,1.9951425948862722,0.14036179059501414,98,130,140,160,220,135000,135000,135000,135000,135000,135000
,Aggregated,9475,933,96,11355.016059550915,0.9845539998423192,136241.8707019997,8325.331820580475,31.664951568756162,3.1180369196463853,96,130,160,180,300,135000,135000,136000,136000,136000,136000
