Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,9453,0,19,59.37595127305441,3.5956379979324993,401.75410700248904,10040.407172326246,31.510732868192505,0.0,19,42,110,130,170,190,280,340,390,400,400
GET,/cart,20850,0,13,19.912585744993166,3.2949019987427164,256.7523069992603,12953.691462829736,69.50161644999616,0.0,13,17,22,25,41,63,90,110,220,250,260
POST,/cart,20944,0,18,26.308694585744327,5.071523999504279,390.2555790009501,17593.20669404125,69.8149570709218,0.0,18,25,31,35,53,71,99,120,230,360,390
POST,/cart/checkout,6978,0,17,21.624351127388742,5.010064000089187,303.7149070005398,6445.7787331613645,23.260540987437565,0.0,17,21,25,28,39,51,69,84,230,300,300
GET,/product/0PUK6V6EV0,10131,0,12,19.06078526075569,3.410908000660129,275.76533700266737,7591.387523442898,33.77078543189022,0.0,12,16,20,23,38,65,95,120,210,260,280
GET,/product/1YMWWN1N4O,9885,0,12,19.397256483762227,3.4790729987435043,255.18437099890434,7638.562164896308,32.950766360106094,0.0,12,16,20,24,39,65,93,120,220,260,260
GET,/product/2ZYFJ3GM2N,9992,0,12,19.266176678562527,3.3970090007642284,318.12413900115644,7611.359087269816,33.30744132222358,0.0,12,16,20,23,39,64,97,120,230,320,320
GET,/product/66VCHSJNUP,10175,0,12,19.245660584183987,3.4467369987396523,258.2951010008401,7578.564226044226,33.917455509770306,0.0,12,16,20,23,38,65,97,120,220,250,260
GET,/product/6E92ZMYYFZ,10210,0,12,19.384473898044572,3.6091170004510786,306.22639899956994,7586.548677766895,34.034124889902195,0.0,12,16,20,24,39,66,95,120,210,240,310
GET,/product/9SIQT8TOJO,9926,0,12,19.34859660950607,3.4244569978909567,386.7420739989029,7637.983578480757,33.08743620540345,0.0,12,16,20,23,38,66,96,120,230,390,390
GET,/product/L9ECAV7KIM,10026,0,12,19.094438527425908,3.3344319999741856,257.5165800008108,7608.9578096947935,33.42077729149456,0.0,12,16,20,23,38,65,95,110,190,240,260
GET,/product/LS4PSXUNUM,10122,0,12,19.33449120312667,3.453302000707481,277.78346999912173,7602.578047816637,33.74078473414202,0.0,12,16,20,24,39,67,95,120,220,260,280
GET,/product/OLJCESPC7Z,10056,0,12,19.56780351015683,3.3779430013964884,258.48569800291443,7641.034009546539,33.52077961732189,0.0,12,16,20,24,40,68,100,120,210,250,260
POST,/setCurrency,13650,0,15,25.03070581566134,4.562451002129819,362.2362370006158,10057.730989010988,45.50105825143633,0.0,15,21,26,30,50,83,130,160,270,360,360
,Aggregated,162398,0,13,23.196704435608172,3.2949019987427164,401.75410700248904,9881.079723888226,541.3392569902387,0.0,13,18,23,28,47,79,130,160,310,390,400
