Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,5685,0,8,52.88257411679901,3.474812001513783,339.88790399962454,10038.915215479332,18.950129472623725,0.0,8,12,110,130,170,210,290,310,330,340,340
GET,/cart,12717,0,7,9.593838348269717,3.2285519992001355,231.79173400058062,12962.708893606983,42.3902896224021,0.0,7,8,9,10,13,18,52,78,180,230,230
POST,/cart,12663,0,10,13.00222188532443,5.18927499797428,301.6566629994486,17637.890863144596,42.21028839258298,0.0,10,12,13,14,17,23,51,95,180,270,300
POST,/cart/checkout,4188,0,10,11.393381897807034,5.015579998143949,206.34444499955862,6446.3400191021965,13.960095379304867,0.0,10,11,12,13,16,20,28,39,100,210,210
GET,/product/0PUK6V6EV0,6047,0,6,9.369428820585036,3.4808879972842988,217.765445002442,7590.414089631222,20.156804383633364,0.0,6,7,8,9,12,16,65,88,190,220,220
GET,/product/1YMWWN1N4O,6172,0,6,9.72487505379256,3.2942020006885286,271.4387979976891,7639.488658457551,20.573473897103543,0.0,6,7,8,9,12,17,68,97,190,270,270
GET,/product/2ZYFJ3GM2N,5979,0,6,9.509615601909532,3.3181569997395854,239.34562399881543,7611.541729386185,19.930136168305587,0.0,6,7,8,9,11,17,66,90,180,240,240
GET,/product/66VCHSJNUP,6134,0,6,9.121850736554292,3.446664999501081,253.01760799993644,7578.882784479948,20.44680636500861,0.0,6,7,8,9,11,16,52,87,180,250,250
GET,/product/6E92ZMYYFZ,6140,0,6,9.522238057520656,3.3791989990277216,301.6910949991143,7586.8236156351795,20.466806501655178,0.0,6,7,8,9,12,17,63,94,200,300,300
GET,/product/9SIQT8TOJO,6134,0,6,9.324252358469646,3.3849959982035216,279.60128400081885,7637.519074013694,20.44680636500861,0.0,6,7,8,9,12,16,57,84,200,280,280
GET,/product/L9ECAV7KIM,6233,0,6,9.555079145352764,3.2597009994788095,212.86321799925645,7610.188994063854,20.77680861967699,0.0,6,7,8,9,12,16,64,89,200,210,210
GET,/product/LS4PSXUNUM,6043,0,6,9.535701789198686,3.4641960010048933,247.29034700067132,7603.103425450935,20.14347095920232,0.0,6,7,8,9,12,17,66,88,170,250,250
GET,/product/OLJCESPC7Z,6068,0,6,9.728576174018212,3.4373069975117687,219.26312100185896,7641.502307185234,20.226804861896355,0.0,6,7,8,9,12,17,69,96,200,220,220
POST,/setCurrency,8519,0,8,12.881997681794852,4.581864999636309,445.501359001355,10058.346284775209,28.396860682019618,0.0,8,10,11,12,15,23,93,140,250,450,450
,Aggregated,98722,0,7,12.825028692723361,3.2285519992001355,445.501359001355,9888.16583942789,329.07558167042384,0.0,7,9,10,11,14,27,110,160,300,330,450
