Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1701109330,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1701109331,100,,Aggregated,0.000000,0.000000,110,130,140,150,170,180,190,190,190,190,190,277,0,110.0,106.3193751948866,6.480639998699189,192.95720100126346,24553.353790613717
1701109332,200,,Aggregated,0.000000,0.000000,100,130,140,150,170,180,190,190,200,200,200,560,0,100.0,102.82992786426674,2.090349000354763,203.5331919996679,25615.985714285714
1701109333,300,,Aggregated,277.000000,0.000000,100,120,140,150,180,190,200,210,220,220,220,865,0,100.0,103.06979630635702,1.841573999627144,220.35592400061432,25627.379190751446
1701109334,400,,Aggregated,279.500000,0.000000,100,120,150,160,180,190,200,210,220,220,220,1189,0,100.0,100.96131451052818,1.841573999627144,220.35592400061432,25116.836837678722
1701109335,500,,Aggregated,284.000000,0.000000,97,120,140,160,180,190,200,210,220,220,220,1534,0,97,98.67846980379188,1.7505709984106943,220.35592400061432,25787.85853976532
1701109336,600,,Aggregated,290.750000,0.000000,94,120,140,160,180,190,210,220,230,230,230,1941,0,94,97.93047729418518,1.7505709984106943,231.33936900012486,27022.833075734157
1701109337,700,,Aggregated,298.600000,0.000000,97,130,150,160,180,200,210,220,230,280,280,2336,0,97,99.49430709032919,1.7505709984106943,280.2782520011533,27227.693921232876
1701109338,800,,Aggregated,314.833333,0.000000,94,120,150,160,180,200,220,230,260,280,280,2795,0,94,97.69296863828829,1.7418400002497947,280.2782520011533,27853.04901610018
1701109339,900,,Aggregated,322.714286,0.000000,94,120,150,160,190,210,230,240,260,280,280,3284,0,94,98.08457699635687,1.7418400002497947,280.2782520011533,28215.462545676004
1701109340,1000,,Aggregated,338.750000,0.000000,98,130,160,170,200,230,280,300,320,440,440,3784,0,98,105.22735317839256,1.7418400002497947,436.17894199996954,28374.314217758983
1701109341,1000,,Aggregated,349.111111,0.000000,92,130,150,170,190,220,280,300,320,440,440,4059,0,92,98.4988893929637,1.7418400002497947,436.17894199996954,28871.41364868194
1701109342,1000,,Aggregated,351.000000,0.000000,85,120,150,160,190,220,280,290,320,440,440,4355,0,85,92.22966361218477,1.7418400002497947,436.17894199996954,29264.259242250286
1701109343,1000,,Aggregated,364.000000,0.000000,79,110,140,160,190,220,280,290,320,440,440,4676,0,79,86.29789664051951,1.7418400002497947,436.17894199996954,29522.65889649273
1701109344,1000,,Aggregated,363.600000,0.000000,73,110,140,160,190,210,270,290,320,440,440,4981,0,73,81.36453856757062,1.6599170012341347,436.17894199996954,29891.980325235898
1701109345,1000,,Aggregated,366.100000,0.000000,66,100,130,150,190,210,270,290,320,440,440,5269,0,66,77.20689285311782,1.6599170012341347,436.17894199996954,30212.956728031884
1701109346,1000,,Aggregated,367.200000,0.000000,51,97,120,150,180,210,260,290,320,440,440,5630,0,51,72.64622101635935,1.6599170012341347,436.17894199996954,30481.552042628773
1701109347,1000,,Aggregated,362.100000,0.000000,37,93,120,140,180,210,250,290,320,440,440,5931,0,37,69.26860912815975,1.6599170012341347,436.17894199996954,30765.187995279044
1701109348,1000,,Aggregated,355.200000,0.000000,20,88,120,140,180,210,250,290,320,440,440,6241,0,20,66.10879407853024,1.6599170012341347,436.17894199996954,30907.887838487422
1701109349,1000,,Aggregated,353.100000,0.000000,11,82,110,130,180,200,250,280,320,440,440,6592,0,11,62.8915559338776,1.6599170012341347,436.17894199996954,31208.819933252427
1701109350,1000,,Aggregated,337.200000,0.000000,10,79,110,130,180,200,250,280,320,440,440,6888,0,10,60.43235782478686,1.6599170012341347,436.17894199996954,31412.05386178862
1701109351,1000,,Aggregated,327.700000,0.000000,9,75,100,120,170,200,250,280,320,440,440,7166,0,9,58.341207040487866,1.6599170012341347,436.17894199996954,31535.928970136756
1701109352,1000,,Aggregated,320.600000,0.000000,9,71,99,120,170,200,250,280,320,440,440,7497,0,9,56.0513713892384,1.6599170012341347,436.17894199996954,31731.394424436443
1701109353,1000,,Aggregated,310.200000,0.000000,8,63,95,110,170,200,240,280,320,440,440,7848,0,8,53.813754204394996,1.6599170012341347,436.17894199996954,31835.627166156984
1701109354,1000,,Aggregated,313.400000,0.000000,8,55,92,110,170,190,240,280,320,440,440,8151,0,8,52.017719283168624,1.6599170012341347,436.17894199996954,31968.022205864312
1701109355,1000,,Aggregated,313.300000,0.000000,8,46,88,110,160,190,230,280,320,440,440,8492,0,8,50.1634380706665,1.6599170012341347,436.17894199996954,32051.247056052754
1701109356,1000,,Aggregated,314.300000,0.000000,8,34,84,110,160,190,230,280,320,440,440,8780,0,8,48.7021249497823,1.6599170012341347,436.17894199996954,32125.082801822322
1701109357,1000,,Aggregated,316.800000,0.000000,7,23,81,100,160,190,230,280,320,440,440,9095,0,7,47.21773220858571,1.6381259993067943,436.17894199996954,32227.121055525015
1701109358,1000,,Aggregated,317.700000,0.000000,7,15,78,98,160,190,230,280,320,440,440,9437,0,7,45.725075019081615,1.6381259993067943,436.17894199996954,32380.890961110523
1701109359,1000,,Aggregated,311.600000,0.000000,7,13,75,96,160,190,230,270,320,440,440,9728,0,7,44.52519991489061,1.6381259993067943,436.17894199996954,32464.48869243421
