Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,6641,0,5,31.709687377235788,2.246439000373357,291.9998899997154,10039.848968528837,22.136721555845938,0.0,5,6,61,76,110,130,180,210,280,290,290
GET,/cart,14881,0,4,5.613795682547146,1.895417999548954,183.074550001038,12955.239432833814,49.603456327743324,0.0,4,4,5,5,7,9,35,50,120,170,180
POST,/cart,14740,0,6,7.4141914585486575,3.2247050003206823,237.73822200018913,17573.114925373135,49.13345516235042,0.0,6,7,7,8,9,13,25,45,160,220,240
POST,/cart/checkout,4993,0,4,4.762237079704851,2.0196659988869214,116.93143900083669,6446.194472261166,16.643374601466462,0.0,4,5,5,5,7,8,11,13,90,120,120
GET,/product/0PUK6V6EV0,7096,0,4,5.31166676072082,2.0119840010011103,175.85311600123532,7591.6506482525365,23.653391983177652,0.0,4,4,5,5,6,8,34,48,130,180,180
GET,/product/1YMWWN1N4O,7198,0,4,5.2688079013584534,1.9183260010322556,290.18150599949877,7637.446651847736,23.993392826227836,0.0,4,4,5,5,6,8,34,51,120,290,290
GET,/product/2ZYFJ3GM2N,7229,0,4,5.46506090911707,1.7261940010939725,183.5201349986164,7611.22423571725,24.096726415782307,0.0,4,4,5,5,6,9,37,51,130,180,180
GET,/product/66VCHSJNUP,7094,0,4,5.31325850507288,1.8197810004494386,183.40203399930033,7578.900902170849,23.646725299980588,0.0,4,4,5,5,6,8,35,50,100,180,180
GET,/product/6E92ZMYYFZ,7109,0,4,5.466644818537719,1.9475200006127125,186.6186370007199,7585.575045716697,23.696725423958558,0.0,4,4,5,5,6,9,37,54,120,190,190
GET,/product/9SIQT8TOJO,7089,0,4,5.36465126336152,2.080078998915269,175.62417699991784,7637.754972492594,23.630058591987932,0.0,4,4,5,5,6,8,36,52,100,180,180
GET,/product/L9ECAV7KIM,6967,0,4,5.365443652952796,1.7381359994033119,177.22095399949467,7609.305009329697,23.223390916967123,0.0,4,4,5,5,6,8,33,48,130,180,180
GET,/product/LS4PSXUNUM,7114,0,4,5.508706221267013,1.8806820007739589,169.24537699924258,7603.401321338207,23.713392131951213,0.0,4,4,5,5,6,9,37,52,120,170,170
GET,/product/OLJCESPC7Z,7117,0,4,5.4299415640044,2.078192999761086,184.3269409982895,7640.4157650695515,23.723392156746808,0.0,4,4,5,5,6,8,36,54,130,180,180
POST,/setCurrency,9949,0,5,8.002868140406525,2.950090000013006,259.25599400034116,10057.898281234295,33.16341556378727,0.0,5,6,7,7,9,13,52,79,200,260,260
,Aggregated,115217,0,4,7.392393562289616,1.7261940010939725,291.9998899997154,9876.350425718427,384.05761895797343,0.0,4,5,5,6,8,14,61,94,200,270,290
