Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1701620795,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1701620796,100,,Aggregated,0.000000,0.000000,82,120,130,140,150,170,180,180,180,180,180,227,0,82,93.64178353735443,11.377581002307124,182.78015199757647,9368.572687224669
1701620797,200,,Aggregated,0.000000,0.000000,75,110,120,130,140,150,170,180,180,180,180,465,0,75,86.93003618484332,5.341539999790257,182.78015199757647,9399.520430107526
1701620798,300,,Aggregated,227.000000,0.000000,74,110,120,130,140,150,160,170,180,180,180,702,0,74,84.44752131616825,4.099410001799697,182.78015199757647,9286.25641025641
1701620799,400,,Aggregated,230.500000,0.000000,72,100,120,130,140,150,160,170,180,180,180,943,0,72,81.5350139098126,4.099410001799697,182.78015199757647,9215.811240721103
1701620800,500,,Aggregated,227.333333,0.000000,77,110,120,130,140,150,160,160,180,180,180,1229,0,77,81.80494955484819,3.5863550001522526,182.78015199757647,9221.745321399512
1701620801,600,,Aggregated,232.500000,0.000000,72,110,120,130,150,160,170,180,190,190,190,1543,0,72,81.02549145426394,3.349173999595223,194.1803619993152,9245.46143875567
1701620802,700,,Aggregated,239.000000,0.000000,74,100,120,130,150,160,170,180,190,190,190,1856,0,74,80.63720838681783,3.349173999595223,194.1803619993152,9208.225215517241
1701620803,800,,Aggregated,248.166667,0.000000,74,100,120,140,150,170,190,200,220,230,230,2182,0,74,80.95364538860989,3.349173999595223,226.21751399856294,9155.791475710357
1701620804,900,,Aggregated,259.428571,0.000000,71,100,120,140,150,170,180,200,220,230,230,2527,0,71,79.00255009219013,3.349173999595223,226.21751399856294,9147.272259596359
1701620805,1000,,Aggregated,263.625000,0.000000,70,99,120,140,160,180,190,210,220,230,230,2917,0,70,79.31956185805434,3.349173999595223,226.21751399856294,9179.6273568735
1701620806,1100,,Aggregated,272.000000,0.000000,69,100,120,140,160,180,210,250,280,290,290,3350,0,69,79.7687606859563,3.349173999595223,290.312143999472,9170.405074626866
1701620807,1200,,Aggregated,282.100000,0.000000,69,98,120,140,160,180,210,230,280,290,290,3771,0,69,78.15697469130998,3.349173999595223,290.312143999472,9164.43304163352
1701620808,1300,,Aggregated,299.000000,0.000000,66,95,120,130,160,170,200,230,280,290,290,4246,0,66,75.72582281864354,3.349173999595223,290.312143999472,9171.336787564767
1701620809,1400,,Aggregated,319.400000,0.000000,65,93,120,130,160,180,220,250,280,290,290,4719,0,65,75.67930489679205,3.349173999595223,290.312143999472,9162.819029455393
1701620810,1500,,Aggregated,339.600000,0.000000,66,93,120,140,160,180,220,250,280,290,290,5226,0,66,75.7143342885446,3.349173999595223,290.312143999472,9151.0208572522
1701620811,1600,,Aggregated,364.900000,0.000000,66,93,120,130,160,180,220,250,280,290,290,5740,0,66,75.28423409406192,3.349173999595223,290.312143999472,9139.336236933797
1701620812,1700,,Aggregated,387.200000,0.000000,66,93,120,130,160,190,210,240,280,290,290,6290,0,66,75.19748694863091,3.349173999595223,290.312143999472,9132.863275039746
1701620813,1750,,Aggregated,408.700000,0.000000,63,90,110,130,160,180,210,240,280,290,290,6726,0,63,72.28173784848829,3.349173999595223,290.312143999472,9131.659381504609
1701620814,1750,,Aggregated,418.200000,0.000000,60,86,110,130,160,180,210,240,280,290,290,7068,0,60,69.10403401922974,3.349173999595223,290.312143999472,9126.174872665535
1701620815,1750,,Aggregated,443.500000,0.000000,56,81,100,120,160,180,210,230,280,290,290,7477,0,56,65.76355749939223,3.349173999595223,290.312143999472,9114.091614283803
1701620816,1750,,Aggregated,441.700000,0.000000,52,78,100,120,160,180,210,230,280,290,290,7875,0,52,62.80953755034218,3.349173999595223,290.312143999472,9113.531301587302
1701620817,1750,,Aggregated,441.300000,0.000000,47,75,96,110,150,180,200,230,270,290,290,8257,0,47,60.386043906366645,3.349173999595223,290.312143999472,9102.043599370232
1701620818,1750,,Aggregated,442.500000,0.000000,40,72,93,110,150,180,200,230,270,290,290,8661,0,40,57.931023331469504,3.349173999595223,290.312143999472,9107.584343609284
1701620819,1750,,Aggregated,437.100000,0.000000,32,69,91,110,150,170,200,220,270,290,290,9034,0,32,55.824469084663704,3.349173999595223,290.312143999472,9102.319681204339
1701620820,1750,,Aggregated,432.900000,0.000000,24,66,88,100,150,170,200,220,270,290,290,9427,0,24,53.79154822380747,3.349173999595223,290.312143999472,9103.65227537923
1701620821,1750,,Aggregated,422.800000,0.000000,15,64,84,100,150,170,200,220,270,290,290,9832,0,15,51.85520479951422,3.349173999595223,290.312143999472,9108.722538649308
1701620822,1750,,Aggregated,413.900000,0.000000,12,61,81,97,140,170,200,220,270,290,290,10213,0,12,50.21516661106776,3.349173999595223,290.312143999472,9108.05081758543
1701620823,1750,,Aggregated,401.300000,0.000000,11,59,79,94,140,170,200,220,270,290,290,10595,0,11,48.65235628993183,3.349173999595223,290.312143999472,9120.511373289288
1701620824,1750,,Aggregated,397.200000,0.000000,10,56,76,92,140,170,190,220,270,290,290,10985,0,10,47.21798538241385,3.349173999595223,290.312143999472,9118.496222121074
1701620825,1750,,Aggregated,383.200000,0.000000,10,54,74,90,140,170,190,220,270,290,290,11343,0,10,45.94479420733728,3.349173999595223,290.312143999472,9128.960327955567
1701620826,1750,,Aggregated,389.100000,0.000000,9,51,72,88,140,160,190,220,270,290,290,11713,0,9,44.74170569809444,3.349173999595223,290.312143999472,9129.037223597712
1701620827,1750,,Aggregated,386.600000,0.000000,9,48,70,85,140,160,190,210,270,290,290,12117,0,9,43.51106686603599,3.349173999595223,290.312143999472,9129.214492035982
1701620828,1750,,Aggregated,383.600000,0.000000,9,44,68,83,140,160,190,210,270,290,290,12471,0,9,42.49028829915516,3.349173999595223,290.312143999472,9129.3779167669
1701620829,1750,,Aggregated,383.700000,0.000000,9,38,66,81,130,160,190,210,270,290,290,12885,0,9,41.37837666634015,3.349173999595223,290.312143999472,9139.43562281723
1701620830,1750,,Aggregated,386.100000,0.000000,9,32,64,78,130,160,190,210,270,290,290,13304,0,9,40.438045205786175,3.349173999595223,290.312143999472,9147.949639206254
1701620831,1750,,Aggregated,379.200000,0.000000,9,28,62,77,130,160,190,210,270,290,290,13677,0,9,39.548624545353576,3.349173999595223,290.312143999472,9149.949696570886
1701620832,1750,,Aggregated,382.800000,0.000000,9,23,61,75,130,160,190,210,270,290,290,14035,0,9,38.71126551113457,3.349173999595223,290.312143999472,9157.388528678304
1701620833,1750,,Aggregated,384.900000,0.000000,8,20,59,73,120,160,190,210,270,290,290,14422,0,8,37.8811486432348,3.3390470016456675,290.312143999472,9162.864859242824
1701620834,1750,,Aggregated,382.600000,0.000000,8,17,57,72,120,160,190,210,270,290,290,14773,0,8,37.1561590026885,3.3390470016456675,290.312143999472,9167.578690854938
1701620835,1750,,Aggregated,378.900000,0.000000,8,15,55,70,120,160,190,210,270,290,290,15167,0,8,36.382939947103836,3.3390470016456675,290.312143999472,9170.529702643898
