Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1148,0,31,137.18170300611246,3.982482998253545,1156.784239999979,9922.065331010454,3.8267234520755586,0.0,31,56,100,140,490,780,1100,1100,1200,1200,1200
GET,/cart,2349,0,21,27.253020784137792,3.4115300004486926,1070.511860998522,12562.386973180077,7.830116192443804,0.0,21,28,33,37,44,53,66,100,710,1100,1100
POST,/cart,2448,0,31,40.02169792772524,5.466186998091871,1371.1131340023712,17420.417075163397,8.16012108944335,0.0,31,40,45,49,61,71,90,130,1200,1400,1400
POST,/cart/checkout,848,0,21,24.8166848926792,4.776784000569023,252.86018000042532,6396.502358490566,2.826708612682991,0.0,22,27,32,35,43,51,63,94,250,250,250
GET,/imageservice/huge.jpg,850,3,120.0,2355.534447497564,38.34760199970333,71994.19438000041,5230651.605882353,2.8333753782789417,0.010000148393925675,120,170,220,260,380,780,53000,55000,72000,72000,72000
GET,/imageservice/huge1.jpg,908,6,130.0,2669.577344818326,34.9329390010098,68376.43558800119,5214492.019823789,3.0267115805615044,0.02000029678785135,130,180,220,260,370,2100,55000,62000,68000,68000,68000
GET,/imageservice/huge2.jpg,915,12,130.0,2425.028642441583,37.374995001300704,70513.18573000026,5180336.75409836,3.050045260147331,0.0400005935757027,130,180,230,270,390,1400,54000,56000,71000,71000,71000
GET,/imageservice/huge3.jpg,868,7,130.0,2868.0288057430084,35.28765300143277,73347.53329399973,5206846.185483871,2.8933762686424958,0.023333679585826578,130,180,220,250,390,31000,56000,57000,73000,73000,73000
GET,/imageservice/huge4.jpg,913,6,110.0,2297.5407169299797,36.78581499843858,72230.51408199899,5214681.975903614,3.043378494551381,0.02000029678785135,110,160,210,240,370,1000,54000,56000,72000,72000,72000
GET,/imageservice/huge5.jpg,929,5,130.0,2442.760114244404,35.485033000441035,72150.52684599868,5220926.412271259,3.0967126193189842,0.016666913989876127,130,190,230,270,370,1100,55000,58000,72000,72000,72000
GET,/imageservice/huge6.jpg,882,9,130.0,2416.013504512485,35.511922997102374,71727.28635399835,5195615.295918368,2.940043627814149,0.030000445181777028,130,200,240,290,410,1100,56000,59000,72000,72000,72000
GET,/imageservice/huge7.jpg,923,5,120.0,2159.6629273500107,36.47194899895112,70557.67767600264,5220742.7616468035,3.076712322531133,0.016666913989876127,120,160,200,240,360,870,53000,57000,71000,71000,71000
GET,/imageservice/huge8.jpg,892,12,120.0,2266.2150054540507,14.14010599910398,68628.74513899806,5178561.699551569,2.973377455793901,0.0400005935757027,120,160,210,250,370,1200,53000,55000,69000,69000,69000
GET,/product/0PUK6V6EV0,1182,0,20,28.670729492346094,3.7425080008688383,1212.1088249987224,7525.596446700508,3.9400584672067165,0.0,20,27,32,36,43,52,70,170,1100,1200,1200
GET,/product/1YMWWN1N4O,1168,0,21,28.80288904193611,3.816190001089126,759.570326001267,7576.859589041096,3.893391108035063,0.0,21,28,32,35,42,52,69,240,730,760,760
GET,/product/2ZYFJ3GM2N,1134,0,21,26.007089505220765,3.8827480020700023,580.6295160000445,7541.973544973545,3.7800560929039055,0.0,21,27,31,34,45,55,66,160,560,580,580
GET,/product/66VCHSJNUP,1198,0,21,26.837851462486665,3.8168880018929485,643.4870259981835,7510.621869782972,3.99339259197432,0.0,21,28,32,35,44,52,69,170,610,640,640
GET,/product/6E92ZMYYFZ,1200,0,21,27.894056304191206,3.7101710004208144,834.7330069991585,7525.145,4.0000593575702705,0.0,21,29,33,36,45,53,70,150,730,830,830
GET,/product/9SIQT8TOJO,1166,0,21,27.733400391928598,3.7302150012692437,868.9821910011233,7568.249571183534,3.8867243424391127,0.0,21,28,32,35,44,51,65,160,630,870,870
GET,/product/L9ECAV7KIM,1180,0,21,28.516430251671654,3.8918279969948344,1065.1766959999804,7545.192372881356,3.933391701610766,0.0,21,27,32,35,43,53,75,190,960,1100,1100
GET,/product/LS4PSXUNUM,1173,0,21,28.086827161080585,3.7296580012480263,1087.2985269998026,7532.731457800512,3.9100580220249395,0.0,21,27,32,35,43,51,68,230,1000,1100,1100
GET,/product/OLJCESPC7Z,1134,0,21,26.389602799821343,3.78469200222753,911.9793280005979,7577.001763668431,3.7800560929039055,0.0,21,27,31,33,42,51,65,94,640,910,910
POST,/setCurrency,1692,0,26,30.731613424451265,5.077310997876339,675.0432769986219,9944.085697399527,5.6400836941740815,0.0,26,33,38,41,52,61,75,120,660,680,680
,Aggregated,27100,65,33,750.2320677282436,3.4115300004486926,73347.53329399973,1559315.1234317343,90.3346738251286,0.21666988186838965,33,51,74,98,190,320,800,50000,66000,72000,73000
