Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,2981,0,4,24.249284544452657,2.2207430010894313,134.98439400063944,10040.325058705133,9.953010164692607,0.0,4,5,46,63,87,100,110,130,130,130,130
GET,/cart,6434,0,4,4.899926938001343,2.184425000450574,77.22831499995664,13073.80354367423,21.481941428927282,0.0,4,4,5,5,6,7,10,38,71,77,77
POST,/cart,6527,0,6,6.3582917530087535,3.8791940023656934,81.13362900257926,17628.99601654665,21.792451306591293,0.0,6,6,6,7,8,9,12,27,50,81,81
POST,/cart/checkout,2176,0,6,5.85094851838201,3.8878550003573764,39.379163998091826,6446.73575367647,7.2652633741600505,0.0,6,6,6,6,7,8,9,11,20,39,39
GET,/product/0PUK6V6EV0,2999,0,4,4.650086312395506,2.4469589989166707,70.38638499943772,7591.876625541848,10.013108850692092,0.0,4,4,4,5,5,6,11,43,63,70,70
GET,/product/1YMWWN1N4O,3100,0,4,4.7355868570922475,2.4071490006463137,73.36700099767768,7638.499354838709,10.350329255466985,0.0,4,4,4,5,5,6,20,46,71,73,73
GET,/product/2ZYFJ3GM2N,3083,0,4,4.640740762599403,2.512189999833936,63.3417749995715,7611.849821602335,10.293569385356358,0.0,4,4,4,5,5,6,11,44,60,63,63
GET,/product/66VCHSJNUP,3105,0,4,4.844456855692512,2.2639050002908334,71.24808599837706,7578.120450885668,10.367023334911286,0.0,4,4,4,5,6,7,32,44,62,71,71
GET,/product/6E92ZMYYFZ,3193,0,4,4.676077141530878,2.4451429999317043,68.20565999805694,7587.0836204196685,10.660839133130994,0.0,4,4,4,5,5,6,23,41,60,68,68
GET,/product/9SIQT8TOJO,3182,0,4,4.563327713394796,2.122615998814581,75.14948899915908,7637.770898805783,10.62411215835353,0.0,4,4,4,5,5,6,9,38,61,75,75
GET,/product/L9ECAV7KIM,3149,0,4,4.3327289564653615,2.2926790006749798,59.785526998894056,7611.077484915846,10.51393123402114,0.0,4,4,4,5,5,6,8,28,51,60,60
GET,/product/LS4PSXUNUM,3156,0,4,4.570236918558646,2.162635002605384,59.74438999692211,7602.722116603295,10.537302945243162,0.0,4,4,4,5,5,6,9,42,57,60,60
GET,/product/OLJCESPC7Z,3105,0,4,4.605657692730387,2.184152999689104,69.05576800272684,7641.792270531401,10.367023334911286,0.0,4,4,4,5,5,6,9,42,61,69,69
POST,/setCurrency,4248,0,5,6.420115310279017,2.827174997946713,98.0334710002353,10058.176789077213,14.183289895878628,0.0,5,5,6,6,7,9,26,60,86,98,98
,Aggregated,50438,0,4,6.247526132671484,2.122615998814581,134.98439400063944,9903.83673024307,168.40319580233668,0.0,4,5,5,6,7,8,47,72,110,130,130
