Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,9479,0,6,37.05831272318051,2.1133959999133367,519.01172900034,9926.321763899145,31.57848169574252,0.0,6,10,68,85,120,140,210,270,360,520,520
GET,/cart,20841,0,5,8.557087594740587,1.842132998717716,296.11772799944447,12848.130751883307,69.43001762010444,0.0,5,6,7,7,11,31,59,75,200,290,300
POST,/cart,20843,0,7,10.801370816737863,3.026080999916303,304.5747339983791,17530.593820467304,69.4366804498746,0.0,7,8,10,11,16,27,54,77,210,290,300
POST,/cart/checkout,6990,0,5,6.680887341916265,2.2020249998604413,202.0925550004904,6396.103576537911,23.28659004676023,0.0,5,6,7,7,10,13,21,32,190,200,200
GET,/product/0PUK6V6EV0,10054,0,5,8.272005600654015,2.001860000746092,239.90711900114547,7526.732643723891,33.49404525466772,0.0,5,5,6,7,11,32,59,74,190,230,240
GET,/product/1YMWWN1N4O,10042,0,5,8.223812088432279,2.095236999593908,291.5864970000257,7578.459470225055,33.45406827604667,0.0,5,5,6,7,10,29,59,77,190,260,290
GET,/product/2ZYFJ3GM2N,9990,0,5,8.258584412313857,1.949479001268628,248.2920490001561,7548.878978978979,33.28083470202213,0.0,5,5,6,7,11,32,61,74,180,250,250
GET,/product/66VCHSJNUP,10028,0,5,8.414656844430692,1.9899870003428077,241.4121290003095,7517.10081771041,33.40742846765545,0.0,5,5,6,7,11,33,62,81,180,230,240
GET,/product/6E92ZMYYFZ,10148,0,4,8.18351974960603,1.8504439995012945,287.354537000283,7527.33297201419,33.80719825386593,0.0,4,5,6,7,10,31,59,75,180,240,290
GET,/product/9SIQT8TOJO,10047,0,5,7.924833670240591,2.013523000641726,235.05503900014446,7573.017716731362,33.47072535047211,0.0,5,5,6,7,10,24,57,72,180,200,240
GET,/product/L9ECAV7KIM,10042,0,4,8.127685324327821,1.947523000126239,245.1048439997976,7548.123580959968,33.45406827604667,0.0,4,5,6,7,10,27,58,75,180,230,250
GET,/product/LS4PSXUNUM,10172,0,5,8.159382472964772,1.69798000024457,222.24824899967643,7534.036570979159,33.887152211108024,0.0,5,5,6,7,10,27,58,76,180,200,220
GET,/product/OLJCESPC7Z,10025,0,5,8.073868880807852,1.8872500004363246,296.1106729999301,7578.293665835411,33.39743422300019,0.0,5,5,6,7,10,27,57,73,190,210,300
POST,/setCurrency,13726,0,7,11.888657151461796,3.156475000650971,312.86523900053,9944.858006702609,45.72700071270829,0.0,7,8,9,10,15,43,86,120,280,310,310
,Aggregated,162427,0,5,10.500033529961984,1.69798000024457,519.01172900034,9800.792676094492,541.111725540075,0.0,5,6,7,8,13,44,85,120,250,330,520
