Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,2006,0,6,36.593090506988936,3.6595490000763675,184.4240099999297,10040.364905284148,6.697663702706294,0.0,6,7,70,97,140,150,170,170,180,180,180
GET,/cart,4238,0,5,6.729064945722945,3.190913000253204,88.85766299954412,13068.917885795187,14.149899686973717,0.0,5,6,6,7,8,11,33,55,72,89,89
POST,/cart,4265,0,7,8.595677833775445,5.019710999476956,96.03651900033583,17606.322391559203,14.240047702912436,0.0,7,8,9,9,11,15,23,37,69,96,96
POST,/cart/checkout,1407,0,7,7.953896614078109,4.877371999100433,33.38885900029709,6446.748400852878,4.697713275028792,0.0,7,8,8,9,11,14,17,19,33,33,33
GET,/product/0PUK6V6EV0,2054,0,5,6.317388671859563,3.329129000121611,100.36738399958267,7593.8938656280425,6.857926842152906,0.0,5,5,6,6,7,10,20,60,91,100,100
GET,/product/1YMWWN1N4O,2049,0,5,6.292640837487157,3.4781710000970634,100.69633700004488,7639.438262567106,6.841232765127217,0.0,5,5,6,6,7,10,21,58,88,100,100
GET,/product/2ZYFJ3GM2N,2070,0,5,6.806691427067967,3.5072250002485816,97.00284499922418,7612.485990338164,6.91134788863511,0.0,5,5,6,6,7,11,48,69,91,97,97
GET,/product/66VCHSJNUP,2193,0,5,6.222770639750674,3.4363350005151005,93.49233700049808,7579.443684450524,7.322022183467051,0.0,5,5,6,6,7,10,22,59,88,93,93
GET,/product/6E92ZMYYFZ,2071,0,5,6.0307517885017266,3.4017650004898314,85.53803100039659,7588.636407532593,6.914686704040247,0.0,5,5,5,6,7,10,15,54,80,86,86
GET,/product/9SIQT8TOJO,2143,0,5,6.363604176845971,3.3398149998902227,100.48297100001946,7639.374708352777,7.155081413210164,0.0,5,5,6,6,7,9,31,63,87,100,100
GET,/product/L9ECAV7KIM,2026,0,5,6.111161464463184,3.3713830016495194,94.8776410004939,7611.877097729516,6.764440010809049,0.0,5,5,6,6,7,10,14,54,82,95,95
GET,/product/LS4PSXUNUM,2095,0,5,6.429349756084719,3.360767000231135,90.18409099917335,7604.783770883055,6.994818273763553,0.0,5,5,6,6,7,11,24,63,83,90,90
GET,/product/OLJCESPC7Z,1993,0,5,6.4675988434592995,3.37061500067648,97.66549999949348,7640.4560963371805,6.654259102439504,0.0,5,5,6,6,8,11,17,66,97,98,98
POST,/setCurrency,2822,0,6,8.329582424884348,4.703468000116118,123.63951299994369,10059.812544294826,9.422137073298686,0.0,6,7,7,8,9,13,22,81,120,120,120
,Aggregated,33432,0,5,8.726810769265114,3.190913000253204,184.4240099999297,9882.04026082795,111.62327662456472,0.0,5,6,7,7,9,13,70,110,170,180,180
