Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,6670,0,4,29.29594043837628,1.9579999998313724,189.90691700037132,10039.427736131935,22.25916638840064,0.0,4,5,60,75,100,120,140,160,190,190,190
GET,/cart,14719,0,4,4.851787476320251,1.8046990007860586,104.3623719997413,13034.86398532509,49.120340340460125,0.0,4,4,4,4,5,7,34,46,75,100,100
POST,/cart,14757,0,5,6.3436465472009695,3.0181909996827017,134.56845000018802,17615.94524632378,49.24715418195326,0.0,5,6,6,6,7,9,23,38,96,120,130
POST,/cart/checkout,4903,0,4,4.12582829757223,2.0876950002275407,101.27776199988148,6446.314501325719,16.362322758969768,0.0,4,4,4,5,5,6,8,11,22,100,100
GET,/product/0PUK6V6EV0,7143,0,3,4.781324230011922,1.9908260001102462,101.07152100044914,7591.520509589808,23.83766499435469,0.0,3,4,4,4,5,6,37,51,76,100,100
GET,/product/1YMWWN1N4O,7144,0,3,4.586043680424719,1.719144000162487,99.26745000029769,7639.311310190369,23.841002200709774,0.0,3,4,4,4,5,6,30,48,80,99,99
GET,/product/2ZYFJ3GM2N,7262,0,3,4.624271387907112,1.7646790001890622,102.77117900022859,7610.972597080694,24.234792550609512,0.0,3,4,4,4,5,6,32,49,77,100,100
GET,/product/66VCHSJNUP,6929,0,3,4.637029758550954,1.718165000056615,101.14129200064781,7579.721027565305,23.123502834367024,0.0,3,4,4,4,5,6,33,49,83,100,100
GET,/product/6E92ZMYYFZ,7197,0,3,4.614844808804086,1.7901020000863355,108.53846300051373,7585.89565096568,24.017874137529148,0.0,3,4,4,4,5,6,29,49,76,110,110
GET,/product/9SIQT8TOJO,7067,0,3,4.638307071181601,1.99431800047023,99.80166600053053,7638.203056459601,23.584037311368416,0.0,3,4,4,4,5,6,33,48,77,100,100
GET,/product/L9ECAV7KIM,7121,0,3,4.591836730943209,1.9883119994119625,89.52689500074484,7608.119505687403,23.764246454542874,0.0,3,4,4,4,5,6,33,48,73,90,90
GET,/product/LS4PSXUNUM,7085,0,3,4.546125713334583,1.932649000082165,108.32789100004447,7603.820042342978,23.6441070257599,0.0,3,4,4,4,5,6,27,47,76,110,110
GET,/product/OLJCESPC7Z,7135,0,3,4.710790851578845,1.4676450000479235,104.52929300026881,7640.806166783462,23.81096734351403,0.0,3,4,4,4,5,6,33,50,75,100,100
POST,/setCurrency,9927,0,5,6.79644502871275,2.814254999975674,126.11758499951975,10057.415331923039,33.12844748690452,0.0,5,5,6,6,7,9,50,74,100,130,130
,Aggregated,115059,0,4,6.47725228447098,1.4676450000479235,189.90691700037132,9890.253183149514,383.9756260094437,0.0,4,4,5,5,6,10,58,89,140,180,190
