Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,2870,0,4,24.83638413241066,2.3623069992027013,130.52202799917723,9928.163414634146,9.5830817330246,0.0,4,5,49,64,91,100,110,120,130,130,130
GET,/cart,6496,0,4,4.471368978609075,2.0327269994595554,66.7537640001683,12926.664408866995,21.69048743474836,0.0,4,4,4,4,5,6,27,39,59,67,67
POST,/cart,6494,0,5,5.772012943787868,3.3789860008255346,72.09731100010686,17572.563135201726,21.68380932901106,0.0,5,6,6,6,7,8,11,24,47,72,72
POST,/cart/checkout,2180,0,4,4.2260124518262945,2.367266000874224,16.492013000970474,6396.041743119266,7.279135253656315,0.0,4,4,5,5,5,6,7,8,12,16,16
GET,/product/0PUK6V6EV0,3082,0,3,4.246898811482877,2.2814320000179578,75.70223299990175,7526.236534717716,10.290960941178332,0.0,3,4,4,4,4,5,21,41,58,76,76
GET,/product/1YMWWN1N4O,3169,0,3,4.101177157778853,2.0286760009184945,68.66846000048099,7578.268223414327,10.581458540750855,0.0,3,4,4,4,4,5,8,39,56,69,69
GET,/product/2ZYFJ3GM2N,3019,0,3,4.152005022515381,2.1764600005553802,75.81893800124817,7550.139781384564,10.080600610453402,0.0,3,4,4,4,4,5,8,39,53,76,76
GET,/product/66VCHSJNUP,3054,0,3,4.2547818264630255,2.2191329990164377,76.22010500017495,7516.715782580222,10.19746746085614,0.0,3,4,4,4,4,5,15,43,65,76,76
GET,/product/6E92ZMYYFZ,3185,0,3,4.268211802803106,2.276543000334641,76.54123500105925,7528.013814756672,10.63488338664925,0.0,3,4,4,4,5,5,28,41,61,77,77
GET,/product/9SIQT8TOJO,3103,0,3,4.268228634872084,2.2186440000950824,78.0614670002251,7572.550112794071,10.361081051419974,0.0,3,4,4,4,5,5,8,43,68,78,78
GET,/product/L9ECAV7KIM,3115,0,3,4.2206674927801595,2.2217179994186154,67.46886800101493,7549.201284109149,10.401149685843771,0.0,3,4,4,4,4,5,8,41,63,67,67
GET,/product/LS4PSXUNUM,3125,0,3,4.157898303996189,1.910992999910377,68.88629500099341,7535.44064,10.434540214530267,0.0,3,4,4,4,4,5,7,39,61,69,69
GET,/product/OLJCESPC7Z,3094,0,3,4.275704724314546,2.3613289995410014,68.37812999947346,7577.965740142211,10.331029575602129,0.0,3,4,4,4,4,5,26,43,61,68,68
POST,/setCurrency,4283,0,5,5.777900892598501,3.1250429983629147,96.3893249991088,9945.802708381976,14.301163436426604,0.0,5,5,5,5,6,7,12,51,85,96,96
,Aggregated,50269,0,4,5.760853277048582,1.910992999910377,130.52202799917723,9828.498915832819,167.85084865415106,0.0,4,4,5,5,6,7,46,72,110,120,130
