Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1858,0,4,24.45531205166913,2.2463000004790956,122.93198999941524,9925.451022604952,6.2047167086054875,0.0,4,4,54,63,87,100,110,110,120,120,120
GET,/cart,4325,0,3,3.833081464030318,1.8941620000987314,54.775843000243185,12863.359306358381,14.443164566587047,0.0,3,4,4,4,4,5,6,29,52,55,55
POST,/cart,4287,0,5,5.458826932116338,3.311029000542476,79.30579499952728,17532.253090739447,14.316265086002005,0.0,5,5,5,5,6,7,10,31,60,79,79
POST,/cart/checkout,1415,0,3,3.640117376709105,2.016454000113299,13.952163999420009,6396.237455830389,4.725335921785127,0.0,3,4,4,4,5,5,6,7,12,14,14
GET,/product/0PUK6V6EV0,2112,0,3,3.913146389217645,2.174503999412991,57.53386899959878,7526.950284090909,7.052939552516033,0.0,3,3,3,4,4,4,27,38,56,58,58
GET,/product/1YMWWN1N4O,2021,0,3,3.7711180514304314,2.091950998874381,63.8435959990602,7578.590796635329,6.749048691115011,0.0,3,3,3,4,4,4,6,38,61,64,64
GET,/product/2ZYFJ3GM2N,2048,0,3,4.067489537141533,2.138325999112567,57.64980599997216,7547.50146484375,6.839214111530699,0.0,3,3,3,4,4,4,32,39,55,58,58
GET,/product/66VCHSJNUP,2000,0,3,3.8426884605105442,2.1744339992437745,64.03705699995044,7516.8345,6.678920030791698,0.0,3,3,3,4,4,4,6,40,55,64,64
GET,/product/6E92ZMYYFZ,2075,0,3,3.5993820828745418,1.8278829993505497,59.83799800014822,7526.984096385542,6.9293795319463865,0.0,3,3,3,3,4,4,5,30,57,60,60
GET,/product/9SIQT8TOJO,2152,0,3,3.8021505455487272,2.101590000165743,59.27710300056788,7573.558085501859,7.186517953131867,0.0,3,3,3,4,4,4,7,36,57,59,59
GET,/product/L9ECAV7KIM,2066,0,3,3.995053689228751,2.074280999295297,56.60819500008074,7547.774927395934,6.899324391807824,0.0,3,3,3,4,4,5,28,39,55,57,57
GET,/product/LS4PSXUNUM,2115,0,3,3.919759810878854,2.0489300004555844,64.93947399940225,7534.02695035461,7.06295793256222,0.0,3,3,3,4,4,4,10,40,56,65,65
GET,/product/OLJCESPC7Z,2061,0,3,4.030801335760168,2.167171000110102,59.79469600060838,7578.12857836002,6.8826270917308445,0.0,3,3,3,4,4,4,34,42,57,60,60
POST,/setCurrency,2906,0,4,5.760510732974705,2.8261209990887437,95.78432200032694,9944.65691672402,9.704470804740337,0.0,4,5,5,5,5,6,40,58,95,96,96
,Aggregated,33441,0,3,5.374030052330418,1.8278829993505497,122.93198999941524,9806.938189647439,111.67488237485259,0.0,3,4,4,4,5,6,46,69,110,120,120
