Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,7488,0,6,38.43531582999471,2.848634000201855,447.94527900012326,9925.719417735043,24.975621176318416,0.0,6,8,72,95,130,150,180,210,390,450,450
GET,/cart,16840,0,6,9.453296431470003,3.1980520002434787,435.8709749999434,12854.746733966746,56.16846429075883,0.0,6,7,8,8,10,14,64,100,210,290,440
POST,/cart,16783,0,9,11.484237288150608,5.011491999994178,276.7796740004087,17518.85366144313,55.97834537956089,0.0,9,10,11,12,14,19,46,81,160,260,280
POST,/cart/checkout,5597,0,7,7.755226232270905,3.8310210002237,138.86109299983218,6395.947650527068,18.6683429118395,0.0,7,8,8,9,10,13,17,22,94,140,140
GET,/product/0PUK6V6EV0,8126,0,6,9.35066432476298,3.492224999718019,285.6435630001215,7527.4571745016,27.103618813937427,0.0,6,7,7,8,9,15,68,110,220,290,290
GET,/product/1YMWWN1N4O,8015,0,6,9.148051094448027,3.4434750000400527,258.7276879999081,7579.474859638179,26.733387250025654,0.0,6,7,7,8,9,14,64,110,220,260,260
GET,/product/2ZYFJ3GM2N,8113,0,6,8.936015312955785,3.4585619996505557,299.42542699973274,7550.098114137803,27.060258360506317,0.0,6,7,7,8,9,13,58,99,210,300,300
GET,/product/66VCHSJNUP,8142,0,6,8.94714672144686,3.4386569996058824,298.25865100019655,7516.997543601081,27.156985525852637,0.0,6,7,7,8,9,13,63,100,220,300,300
GET,/product/6E92ZMYYFZ,8056,0,6,9.130649995407468,3.5036089998357056,282.9221110000617,7527.296300893744,26.870139449308382,0.0,6,7,7,8,9,13,66,110,230,280,280
GET,/product/9SIQT8TOJO,8219,0,6,9.021840015330474,3.2241019998764386,251.08162699962122,7573.511984426329,27.413812826944586,0.0,6,7,7,8,9,13,61,110,220,250,250
GET,/product/L9ECAV7KIM,8203,0,6,9.041779423384568,3.3721619997777452,284.49403900003745,7548.505668657808,27.360446115029376,0.0,6,7,7,8,9,13,62,110,210,280,280
GET,/product/LS4PSXUNUM,8203,0,6,8.967456896986869,3.4641430002011475,275.67303099976925,7533.77459466049,27.360446115029376,0.0,6,6,7,8,9,13,63,110,220,280,280
GET,/product/OLJCESPC7Z,7989,0,6,8.912322824886832,3.4446619997652306,410.5294010000762,7577.833521091501,26.64666634316344,0.0,6,7,7,8,9,13,59,100,230,410,410
POST,/setCurrency,11147,0,7,10.298788581319629,3.4246830000483897,329.2459490003239,9945.263209832241,37.17992110742807,0.0,7,8,9,9,11,16,76,100,190,320,330
,Aggregated,130921,0,6,11.145895077826186,2.848634000201855,447.94527900012326,9799.767875283567,436.6764556657029,0.0,6,7,8,9,11,28,100,130,230,390,450
