Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1701442449,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1701442450,100,,Aggregated,0.000000,0.000000,61,76,85,97,110,110,120,120,120,120,120,215,0,61,63.170304525581656,3.309982999780914,121.4943149998362,9273.413953488372
1701442451,200,,Aggregated,0.000000,0.000000,53,72,84,87,110,110,110,120,120,120,120,453,0,53,58.70939551214098,3.075945000091451,121.4943149998362,9348.346578366445
1701442452,300,,Aggregated,215.000000,0.000000,50,65,78,84,100,110,110,120,120,120,120,704,0,50,55.48522807385968,2.6451639996594167,121.4943149998362,9365.764204545454
1701442453,400,,Aggregated,220.000000,0.000000,51,67,78,85,100,110,110,120,120,120,120,980,0,51,55.775927644898864,2.457292000144662,121.4943149998362,9387.778571428571
1701442454,500,,Aggregated,228.000000,0.000000,51,65,77,83,98,110,110,120,120,120,120,1255,0,51,53.84396498725414,2.3176789995886793,121.60494399995514,9348.42470119522
1701442455,600,,Aggregated,235.000000,0.000000,50,65,77,85,100,110,110,120,120,120,120,1530,0,50,53.8347341039187,2.2586629997931595,122.6533300000483,9317.239215686275
1701442456,700,,Aggregated,241.400000,0.000000,50,65,77,84,100,110,120,120,130,130,130,1840,0,50,52.9429205516308,2.2586629997931595,129.45201900038228,9313.230434782608
1701442457,750,,Aggregated,247.166667,0.000000,45,61,74,80,98,110,120,120,130,130,130,2069,0,45,49.090936213632446,2.2586629997931595,129.45201900038228,9317.464475592073
1701442458,750,,Aggregated,253.000000,0.000000,43,59,71,78,97,110,120,120,130,130,130,2207,0,43,46.23561026189639,2.2279330000856135,129.45201900038228,9311.191662890802
1701442459,750,,Aggregated,245.125000,0.000000,40,55,67,76,96,110,110,120,130,130,130,2380,0,40,43.134940036134786,2.2222770003281767,129.45201900038228,9286.90756302521
1701442460,750,,Aggregated,232.777778,0.000000,37,52,65,74,95,110,110,120,130,130,130,2541,0,37,40.6197015080684,2.2222770003281767,129.45201900038228,9260.747343565525
1701442461,750,,Aggregated,224.900000,0.000000,35,50,63,72,94,110,110,120,130,130,130,2698,0,35,38.474771611193574,2.2222770003281767,129.45201900038228,9234.292068198665
1701442462,750,,Aggregated,220.100000,0.000000,32,48,61,69,93,110,110,120,130,130,130,2867,0,32,36.404993526335524,2.2222770003281767,129.45201900038228,9211.980816184165
1701442463,750,,Aggregated,212.800000,0.000000,29,45,59,66,91,100,110,120,130,130,130,3018,0,29,34.753776590457385,2.1877750000385277,129.45201900038228,9195.643141153081
1701442464,750,,Aggregated,205.000000,0.000000,21,44,56,64,89,100,110,120,130,130,130,3205,0,21,32.934688228080354,2.1877750000385277,129.45201900038228,9193.217472698909
1701442465,750,,Aggregated,196.400000,0.000000,7,41,54,63,87,100,110,120,130,130,130,3358,0,7,31.59204406402531,2.153413000087312,129.45201900038228,9186.473793924955
1701442466,750,,Aggregated,185.800000,0.000000,5,39,52,61,85,100,110,120,130,130,130,3521,0,5,30.291424557226435,2.153413000087312,129.45201900038228,9194.953990343653
1701442467,750,,Aggregated,176.100000,0.000000,5,38,50,60,84,100,110,120,130,130,130,3690,0,5,29.059360054198624,2.153413000087312,129.45201900038228,9209.152032520326
1701442468,750,,Aggregated,161.800000,0.000000,5,36,48,59,83,100,110,120,130,130,130,3827,0,5,28.142471502218854,2.153413000087312,129.45201900038228,9218.101123595505
