Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,392,0,7,19.545996739712532,2.8007710025121924,191.04029499794706,9923.69642857143,1.307246479155835,0.0,7,9,28,46,59,76,80,81,190,190,190
GET,/cart,863,0,6,8.643331857477438,2.1096230011607986,261.71643099951325,12653.23638470452,2.8779431416109325,0.0,6,7,7,8,9,12,20,200,260,260,260
POST,/cart,825,0,6,10.233637490887443,3.2737360015744343,288.15879199828487,17412.820606060606,2.75122026863154,0.0,6,7,8,8,11,14,21,200,290,290,290
POST,/cart/checkout,277,0,4,6.264276996140712,2.000600001338171,167.1462980011711,6395.826714801444,0.9237430477708323,0.0,4,4,4,5,7,11,19,120,170,170,170
GET,/imageservice/huge.jpg,313,0,40,49.964879536734855,32.960779000859475,437.2326359989529,5249178.0,1.0437962958565723,0.0,40,44,46,48,56,77,240,320,440,440,440
GET,/imageservice/huge1.jpg,328,0,41,50.51690222865923,32.83702000044286,468.8952770011383,5249178.0,1.0938184825589639,0.0,41,45,47,49,54,87,170,240,470,470,470
GET,/imageservice/huge2.jpg,347,0,41,45.226156824240384,32.26788500251132,277.44431600149255,5249178.0,1.15717991904866,0.0,41,43,46,48,54,61,90,150,280,280,280
GET,/imageservice/huge3.jpg,293,0,40,49.68267963482168,31.330754998634802,413.9867659978336,5249178.0,0.97710004692005,0.0,40,44,46,48,56,78,260,370,410,410,410
GET,/imageservice/huge4.jpg,324,0,41,46.83021431479394,32.29477400236647,357.53888600083883,5249178.0,1.0804792327716595,0.0,41,44,47,49,56,68,110,180,360,360,360
GET,/imageservice/huge5.jpg,311,0,41,44.8557476589614,32.69824599919957,237.42406100063818,5249178.0,1.0371266709629199,0.0,41,43,45,47,52,62,95,110,240,240,240
GET,/imageservice/huge6.jpg,316,0,41,49.40205358858132,33.016861001669895,468.77717600000324,5249178.0,1.0538007331970505,0.0,41,44,47,49,56,75,110,260,470,470,470
GET,/imageservice/huge7.jpg,332,0,41,46.290541734916005,32.28890700120246,376.1114720000478,5249178.0,1.1071577323462682,0.0,41,43,46,47,54,64,110,150,380,380,380
GET,/imageservice/huge8.jpg,320,0,42,47.6225365031155,31.986354999389732,409.3348540009174,5249178.0,1.0671399829843549,0.0,42,44,46,49,59,71,110,190,410,410,410
GET,/product/0PUK6V6EV0,416,0,6,8.141758331738366,2.7533489992492832,240.3244250017451,7528.009615384615,1.3872819778796615,0.0,6,7,7,7,9,12,29,50,240,240,240
GET,/product/1YMWWN1N4O,437,0,6,6.721175121307893,2.425096001388738,196.16489200052456,7578.276887871853,1.4573130392630098,0.0,6,6,7,7,8,10,15,25,200,200,200
GET,/product/2ZYFJ3GM2N,392,0,5,8.015880742314781,2.420066997729009,249.5991249998042,7550.147959183673,1.307246479155835,0.0,5,6,7,7,8,10,20,170,250,250,250
GET,/product/66VCHSJNUP,416,0,5,7.7075459735869325,2.5920160005625803,225.0064370018663,7516.788461538462,1.3872819778796615,0.0,5,7,7,7,8,11,23,33,230,230,230
GET,/product/6E92ZMYYFZ,387,0,5,6.772766152450343,2.1692669979529455,188.82227900030557,7525.087855297158,1.2905724169217043,0.0,5,7,7,7,8,11,18,31,190,190,190
GET,/product/9SIQT8TOJO,407,0,6,7.686930233468925,2.3601430002599955,229.62726900004782,7574.530712530713,1.3572686658582265,0.0,6,7,7,7,9,11,26,36,230,230,230
GET,/product/L9ECAV7KIM,432,0,5,6.399367889015492,2.387381999142235,189.64731199957896,7551.451388888889,1.4406389770288792,0.0,5,6,7,7,8,9,12,16,190,190,190
GET,/product/LS4PSXUNUM,426,0,6,7.454479408503782,2.1439150004880503,192.43516200003796,7535.643192488263,1.4206301023479226,0.0,6,7,7,7,8,10,24,110,190,190,190
GET,/product/OLJCESPC7Z,396,0,5,9.643367681811203,2.7803769989986904,286.4571110003453,7580.353535353535,1.3205857289431393,0.0,5,6,7,7,8,10,160,190,290,290,290
POST,/setCurrency,576,0,7,12.877132548541997,3.6832149999099784,307.69106699881377,9944.092013888889,1.9208519693718389,0.0,7,9,10,10,11,14,170,220,310,310,310
,Aggregated,9526,0,7,20.858550237547345,2.000600001338171,468.8952770011383,1595979.7897333612,31.76742336846552,0.0,7,13,37,39,45,53,81,180,390,470,470
