Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1004,0,26,35.785697448211494,2.463512000758783,375.51274899851705,9916.37250996016,5.156186523368799,0.0,26,47,55,62,79,97,110,120,350,380,380
GET,/cart,1912,0,12,21.474178923103274,2.0844130012847017,316.44537200008926,12087.71129707113,9.819351227770063,0.0,12,18,25,29,45,66,110,190,320,320,320
POST,/cart,1967,0,15,33.89439036146668,3.230508998967707,495.75824699968507,17282.899339095067,10.10181164488688,0.0,15,25,35,41,68,110,260,370,490,500,500
POST,/cart/checkout,683,0,10,19.00541709957539,2.3210359995573526,202.56332499957352,6395.730600292825,3.5076448161961054,0.0,10,16,22,27,45,68,110,120,200,200,200
GET,/imageservice/huge.jpg,709,0,68,81.14734191254986,34.33887499886623,446.8441900007747,5249178.0,3.641171558833146,0.0,68,84,94,100,130,150,200,360,450,450,450
GET,/imageservice/huge1.jpg,711,0,69,84.92006303518887,33.43436000068323,511.12130799992883,5249178.0,3.651442846728303,0.0,69,86,96,110,130,160,310,370,510,510,510
GET,/imageservice/huge2.jpg,690,0,68,82.85720941016272,34.53540800001065,519.3349259989191,5249178.0,3.5435943238291547,0.0,68,83,93,100,120,160,300,420,520,520,520
GET,/imageservice/huge3.jpg,714,0,68,83.75485113864764,34.312753999984125,606.0934029992495,5249178.0,3.6668497785710383,0.0,68,84,94,100,120,160,360,410,610,610,610
GET,/imageservice/huge4.jpg,702,0,66,78.6414005811624,32.5651849998394,450.80866100033745,5249178.0,3.6052220512000965,0.0,66,80,90,97,120,140,220,330,450,450,450
GET,/imageservice/huge5.jpg,742,0,68,83.79167995689193,32.430320999992546,637.5808660013718,5249178.0,3.810647809103236,0.0,68,83,95,100,130,160,280,410,640,640,640
GET,/imageservice/huge6.jpg,757,0,66,81.25699784809566,32.96118599973852,599.7730439994484,5249178.0,3.887682468316913,0.0,66,81,91,98,120,160,300,380,600,600,600
GET,/imageservice/huge7.jpg,750,0,67,82.54463084665622,34.117269000489614,594.7356689994194,5249178.0,3.8517329606838637,0.0,67,80,90,99,130,160,320,430,590,590,590
GET,/imageservice/huge8.jpg,702,0,65,80.7872881623449,32.46552200107544,644.0378349998355,5249178.0,3.6052220512000965,0.0,65,80,89,98,120,150,280,410,640,640,640
GET,/product/0PUK6V6EV0,910,0,12,20.250991078033362,2.3423380007443484,308.1312530011928,7519.121978021978,4.6734359922964215,0.0,12,19,25,28,43,59,93,140,310,310,310
GET,/product/1YMWWN1N4O,912,0,11,18.991512824583335,2.405823999652057,263.5826969999471,7572.383771929824,4.6837072801915784,0.0,11,17,23,26,41,59,83,160,260,260,260
GET,/product/2ZYFJ3GM2N,945,0,11,23.115223064533897,2.2294740010693204,388.5595239989925,7544.914285714286,4.853183530461669,0.0,11,18,25,29,44,67,180,280,390,390,390
GET,/product/66VCHSJNUP,932,0,12,20.630970462537025,2.20307400013553,410.94910999891,7509.76287553648,4.786420159143148,0.0,12,18,24,28,40,52,87,210,410,410,410
GET,/product/6E92ZMYYFZ,960,0,10,20.311606064567894,2.3616140006197384,318.46853400020336,7520.552083333333,4.930218189675346,0.0,10,17,25,29,43,60,100,200,320,320,320
GET,/product/9SIQT8TOJO,952,0,11,21.26144944955901,2.253081000162638,329.9004390009941,7568.02731092437,4.889133038094718,0.0,11,19,24,29,43,64,110,230,330,330,330
GET,/product/L9ECAV7KIM,998,0,11,19.227461161373032,2.2155749993544305,284.57105699999374,7544.605210420842,5.125372659683328,0.0,11,17,24,28,40,62,82,140,280,280,280
GET,/product/LS4PSXUNUM,899,0,11,21.492993063431793,1.9698739997693338,389.16064799923333,7527.0789766407115,4.616943908873058,0.0,11,17,24,29,46,63,130,220,390,390,390
GET,/product/OLJCESPC7Z,936,0,11,20.96660355983915,2.424332000373397,377.3277140007849,7572.7991452991455,4.806962734933462,0.0,11,18,22,27,42,68,110,200,380,380,380
POST,/setCurrency,1289,0,14,29.35288780371444,3.8481160008814186,482.02639800001634,9939.810705973623,6.619845048428667,0.0,14,21,28,33,55,83,240,370,460,480,480
,Aggregated,21776,0,24,41.40188119430188,1.9698739997693338,644.0378349998355,1568095.8973640706,111.83378260246909,0.0,24,45,58,66,92,120,190,290,500,610,640
