Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,558,0,7,18.337972947886566,2.6667450001696125,276.9417039999098,9927.29569892473,1.9475734937284694,0.0,7,12,31,37,48,53,64,68,280,280,280
GET,/cart,1238,0,5,7.837568890159829,2.442555000016,298.6357650006539,12677.758481421648,4.320960547017644,0.0,5,7,7,8,11,15,23,29,260,300,300
POST,/cart,1218,0,6,9.791846994335062,3.2741539980634116,365.6153219999396,17572.29146141215,4.251155045450315,0.0,6,7,8,9,12,15,22,130,360,370,370
POST,/cart/checkout,406,0,4,5.6044796427320165,2.4510049988748506,138.87879400135716,6396.916256157636,1.4170516818167715,0.0,4,4,5,5,7,13,19,30,140,140,140
GET,/imageservice/huge.jpg,485,0,43,48.912425049451315,32.43123100037337,337.1015510019788,5249178.0,1.6927834130077197,0.0,43,47,51,53,60,74,97,140,340,340,340
GET,/imageservice/huge1.jpg,451,0,43,50.839559079792934,33.099052001489326,353.6595629993826,5249178.0,1.574114060343261,0.0,43,47,51,53,62,88,170,220,350,350,350
GET,/imageservice/huge2.jpg,456,0,43,49.62263936847209,33.29328000108944,369.6094680017268,5249178.0,1.5915654357350932,0.0,43,48,50,52,60,74,110,200,370,370,370
GET,/imageservice/huge3.jpg,460,0,43,52.49511444999371,31.977542999811703,498.6405890012975,5249178.0,1.6055265360485589,0.0,43,47,51,53,65,80,120,350,500,500,500
GET,/imageservice/huge4.jpg,454,0,43,53.88166123789373,32.915928997681476,504.34737999967183,5249178.0,1.5845848855783604,0.0,43,47,51,53,63,83,260,370,500,500,500
GET,/imageservice/huge5.jpg,478,0,43,52.132928535558605,32.3745890018472,365.1330680004321,5249178.0,1.6683514874591547,0.0,43,47,50,52,66,99,180,290,370,370,370
GET,/imageservice/huge6.jpg,459,0,43,49.61040050112588,33.2322389986075,369.29790700014564,5249178.0,1.6020362609701926,0.0,43,48,50,53,60,74,91,270,370,370,370
GET,/imageservice/huge7.jpg,471,0,44,50.835894116728454,31.98760000304901,395.10798700212035,5249178.0,1.6439195619105897,0.0,44,48,51,54,62,77,100,240,400,400,400
GET,/imageservice/huge8.jpg,472,0,43,51.44230062504733,31.22269899904495,434.9048749973008,5249178.0,1.6474098369889563,0.0,43,48,51,52,60,75,190,330,430,430,430
GET,/product/0PUK6V6EV0,580,0,4,10.877499649967799,2.247488999273628,345.1941160019487,7523.062068965517,2.0243595454525307,0.0,4,6,7,7,11,14,190,250,350,350,350
GET,/product/1YMWWN1N4O,580,0,4,7.460809831072452,2.2572659981960896,275.69832199878874,7577.691379310345,2.0243595454525307,0.0,4,6,7,7,11,14,25,38,280,280,280
GET,/product/2ZYFJ3GM2N,593,0,5,7.200404360797776,1.7706129983707797,287.80773200196563,7549.559865092749,2.0697331214712946,0.0,5,6,7,7,10,13,23,34,290,290,290
GET,/product/66VCHSJNUP,630,0,4,6.972225885733173,2.2352659980242606,298.7922089996573,7514.820634920635,2.1988732993708524,0.0,4,6,7,7,9,13,23,31,300,300,300
GET,/product/6E92ZMYYFZ,622,0,4,7.295511982306746,2.586498001619475,293.8003130002471,7525.334405144695,2.170951098743921,0.0,4,6,6,7,9,13,23,27,290,290,290
GET,/product/9SIQT8TOJO,587,0,5,6.79414848719504,2.396877996943658,251.27431000146316,7572.010221465077,2.048791471001096,0.0,5,6,7,7,11,13,18,27,250,250,250
GET,/product/L9ECAV7KIM,611,0,5,8.880816296270478,2.5302750000264496,287.8593440000259,7547.242225859247,2.1325580728818903,0.0,5,6,7,7,11,15,25,190,290,290,290
GET,/product/LS4PSXUNUM,586,0,5,7.3667602883834125,2.5129550012934487,295.60277400014456,7535.684300341297,2.0453011959227294,0.0,5,6,7,7,10,13,25,34,300,300,300
GET,/product/OLJCESPC7Z,615,0,5,6.154297851972524,2.352460000111023,157.84234500097227,7576.419512195122,2.146519173195356,0.0,5,6,7,7,10,14,20,22,160,160,160
POST,/setCurrency,815,0,6,15.894051960711774,3.17889000143623,336.2225300006685,9940.775460122699,2.8445741888686427,0.0,6,8,9,10,13,18,280,290,340,340,340
,Aggregated,13825,0,7,21.86241388606884,1.7706129983707797,504.34737999967183,1596179.2043399638,48.25305295841593,0.0,7,16,38,41,49,57,82,190,370,500,500
