Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1920,0,46,65.15338494063201,2.556890000050771,490.0212720003765,9928.366145833334,6.400128608744837,0.0,47,65,79,91,140,200,340,360,370,490,490
GET,/cart,4217,0,38,56.51879679228631,2.4261479993583634,503.6442860000534,13084.408347166232,14.056949137019261,0.0,38,59,76,88,130,170,230,280,400,500,500
POST,/cart,4122,0,59,84.55563212495352,3.252365000662394,535.2359739990789,17558.500970402718,13.740276106899072,0.0,59,95,120,130,190,240,340,410,500,540,540
POST,/cart/checkout,1311,0,30,49.13062874068418,2.1439190004457487,338.9704769997479,6395.8024408848205,4.370087815658584,0.0,30,51,66,80,120,160,220,240,340,340,340
GET,/imageservice/huge.jpg,1596,0,100,120.14496769671473,34.62726500038116,642.9859939999005,5249178.0,5.320106906019146,0.0,100,130,140,160,200,240,320,420,640,640,640
GET,/imageservice/huge1.jpg,1516,0,100.0,122.5440998937696,35.11655900001642,565.2685259992722,5249178.0,5.053434880654778,0.0,110,130,150,160,200,250,340,460,550,570,570
GET,/imageservice/huge2.jpg,1507,0,99,116.4501787265901,31.858550999459112,648.8193400000455,5249178.0,5.023434277801287,0.0,99,120,140,150,200,240,300,360,620,650,650
GET,/imageservice/huge3.jpg,1539,0,98,114.84470289341931,33.80829099842231,836.874374999752,5249178.0,5.130103087947034,0.0,98,120,140,150,190,240,300,370,630,840,840
GET,/imageservice/huge4.jpg,1574,0,100.0,121.04619357816637,33.94629799913673,720.0979389999702,5249178.0,5.246772099043945,0.0,100,130,150,160,200,250,350,410,690,720,720
GET,/imageservice/huge5.jpg,1543,0,100.0,118.72918414321246,35.53392999856442,743.8155210002151,5249178.0,5.143436689215252,0.0,100,130,140,160,200,250,310,420,660,740,740
GET,/imageservice/huge6.jpg,1590,0,110.0,119.02705008866612,35.78382200066699,553.6731409993081,5249178.0,5.300106504116819,0.0,110,130,150,160,190,230,290,390,540,550,550
GET,/imageservice/huge7.jpg,1486,0,100.0,117.6707837611148,35.17278099934629,619.1649079992203,5249178.0,4.95343287114314,0.0,100,130,140,150,190,250,310,410,610,620,620
GET,/imageservice/huge8.jpg,1444,0,100.0,121.13160404087954,33.73635400021158,640.3418760000932,5249178.0,4.813430057826847,0.0,100,130,140,160,200,250,370,460,600,640,640
GET,/product/0PUK6V6EV0,1934,0,35,52.39940637848601,2.4403949992120033,493.24220800008334,7529.867114788004,6.446796213183602,0.0,35,55,70,82,120,160,220,270,400,490,490
GET,/product/1YMWWN1N4O,1951,0,36,51.98984052743555,2.0184830009384314,490.0983770003222,7579.764223475141,6.50346401857353,0.0,36,56,71,82,120,150,210,250,410,490,490
GET,/product/2ZYFJ3GM2N,2002,0,35,51.93630348851155,2.003048999540624,496.27499199959857,7549.838161838162,6.673467434743315,0.0,35,56,74,85,120,150,200,240,330,500,500
GET,/product/66VCHSJNUP,2059,0,35,51.67853841719255,2.369436000662972,491.0802039994451,7519.713453132588,6.863471252815427,0.0,35,55,69,81,120,150,200,240,380,490,490
GET,/product/6E92ZMYYFZ,2001,0,36,51.74090423237924,2.1893850007472793,413.6629839995294,7529.773113443278,6.67013403442626,0.0,36,56,69,81,120,150,200,250,390,410,410
GET,/product/9SIQT8TOJO,2047,0,36,52.53508231657077,2.043901999059017,393.0142179997347,7573.173913043478,6.823470449010772,0.0,36,56,73,82,120,150,210,250,370,390,390
GET,/product/L9ECAV7KIM,1938,0,34,51.68786622601834,2.4119699992297683,378.24700199962535,7550.310629514964,6.46012981445182,0.0,34,54,69,79,120,160,230,270,370,380,380
GET,/product/LS4PSXUNUM,1935,0,35,53.014824048584444,1.8635060005181003,482.81338100059656,7535.199483204135,6.450129613500657,0.0,35,55,70,81,120,160,220,270,470,480,480
GET,/product/OLJCESPC7Z,2057,0,35,52.053982661141795,2.1544640003412496,400.85431700026675,7580.048614487117,6.8568044521813185,0.0,35,55,71,82,120,160,210,250,380,400,400
POST,/setCurrency,2754,0,46,64.72032922981474,3.5144840003340505,504.509409000093,9945.797022512708,9.180184473168376,0.0,46,68,87,100,140,190,260,340,470,500,500
,Aggregated,46043,0,60,76.69345673778854,1.8635060005181003,836.874374999752,1579613.0806202898,153.4797507981451,0.0,60,87,110,120,160,210,270,340,520,660,840
