Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1503,0,19,29.027499349333354,2.500943999621086,344.8319189992617,9927.01397205589,5.009943589464207,0.0,19,35,45,50,60,75,110,110,340,340,340
GET,/cart,3401,0,12,20.718274676864716,1.6385450016969116,371.81220399907033,12832.989708909145,11.336539020470903,0.0,12,19,25,29,44,64,89,120,310,370,370
POST,/cart,3416,0,17,30.93631745346091,2.805381000143825,520.8263669992448,17570.23887587822,11.386538457491504,0.0,17,26,35,41,63,94,170,300,480,520,520
POST,/cart/checkout,1119,0,11,17.167767472690535,2.0905559995298972,263.667852999788,6396.14745308311,3.729958001736825,0.0,11,16,20,23,36,55,81,99,210,260,260
GET,/imageservice/huge.jpg,1276,0,65,76.06708950395009,33.35992899883422,595.9370159998798,5249178.0,4.253285442552447,0.0,65,76,87,93,120,140,190,290,580,600,600
GET,/imageservice/huge1.jpg,1296,0,66,76.48558163579068,31.71188600026653,574.4916469993768,5249178.0,4.319951358579915,0.0,66,78,87,94,110,130,190,310,520,570,570
GET,/imageservice/huge2.jpg,1216,0,65,74.95463442432245,34.88421299880429,541.3687590007612,5249178.0,4.053287694470043,0.0,65,78,86,92,110,130,180,260,450,540,540
GET,/imageservice/huge3.jpg,1229,0,66,77.18617154922808,33.4165700005542,686.3039870004286,5249178.0,4.096620539887898,0.0,66,79,89,96,120,130,200,300,590,690,690
GET,/imageservice/huge4.jpg,1257,0,65,76.47131059190471,33.613173000048846,622.3228819999349,5249178.0,4.189952822326353,0.0,65,77,89,95,110,130,170,320,600,620,620
GET,/imageservice/huge5.jpg,1262,0,66,75.58000780033873,34.37157799999113,541.4844860006269,5249178.0,4.20661930133322,0.0,66,79,88,96,110,130,160,270,450,540,540
GET,/imageservice/huge6.jpg,1260,0,66,76.82175066429986,33.96531199905439,580.7395709998673,5249178.0,4.199952709730473,0.0,66,77,85,93,110,140,210,330,520,580,580
GET,/imageservice/huge7.jpg,1235,0,65,76.80674420324819,31.728019999718526,571.9880490014475,5249178.0,4.116620314696139,0.0,65,77,87,93,120,140,210,300,530,570,570
GET,/imageservice/huge8.jpg,1277,0,65,74.9044335559804,33.29267200024333,665.4392769996775,5249178.0,4.25661873835382,0.0,65,76,84,93,110,130,170,300,590,670,670
GET,/product/0PUK6V6EV0,1678,0,11,19.174245172831775,1.9929879999835975,342.33181299896387,7526.861144219309,5.593270354704551,0.0,11,17,23,27,40,52,87,140,340,340,340
GET,/product/1YMWWN1N4O,1579,0,11,19.41446967008495,2.3206129990285262,334.8213699991902,7578.324255858138,5.263274070368585,0.0,11,17,23,27,40,60,85,140,310,330,330
GET,/product/2ZYFJ3GM2N,1591,0,12,19.583559957286848,2.2305879992927657,336.42645999862,7549.9428032683845,5.303273619985066,0.0,12,18,23,28,41,54,79,110,320,340,340
GET,/product/66VCHSJNUP,1633,0,12,19.54998981625863,2.17520499973034,465.29199600081483,7518.134721371708,5.4432720436427475,0.0,12,17,23,27,43,56,79,130,340,470,470
GET,/product/6E92ZMYYFZ,1623,0,11,19.381071543442772,1.8934649997390807,342.0369439991191,7527.430067775724,5.409939085629014,0.0,11,18,22,26,40,55,87,180,320,340,340
GET,/product/9SIQT8TOJO,1691,0,12,21.005978598461834,1.9321560012031114,341.5177440001571,7574.0136014192785,5.636603200122405,0.0,12,19,25,29,45,60,88,180,340,340,340
GET,/product/L9ECAV7KIM,1598,0,12,19.45023319960446,1.9493380004860228,338.60361999904853,7547.5807259073845,5.326606690594679,0.0,12,18,23,28,42,56,79,170,330,340,340
GET,/product/LS4PSXUNUM,1668,0,11,18.528155887911268,2.222208000603132,304.88952599989716,7534.423860911271,5.559937396690817,0.0,11,17,24,28,41,54,74,95,280,300,300
GET,/product/OLJCESPC7Z,1665,0,11,19.76444633693683,1.9402580001042224,336.85186299953784,7577.4822822822825,5.549937509286696,0.0,11,17,23,27,40,58,95,170,330,340,340
POST,/setCurrency,2345,0,16,25.16464084432948,3.1302829993364867,539.3817770000169,9946.448614072495,7.816578654220603,0.0,16,23,29,34,50,68,95,190,500,540,540
,Aggregated,37818,0,23,38.256368921152315,1.6385450016969116,686.3039870004286,1576443.141572796,126.05858061633892,0.0,23,45,55,63,84,110,140,220,470,600,690
