Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,6530,0,12,76.32190700490533,4.370672999357339,508.66410399976303,9926.053751914242,21.827251216838466,0.0,12,20,140,170,230,350,430,460,500,510,510
GET,/cart,14840,0,10,16.172491380924246,3.842672000246239,435.52887799887685,12963.298989218329,49.60435039171253,0.0,10,12,13,15,20,45,120,160,290,420,440
POST,/cart,14845,0,14,23.04834831384794,6.04078899959859,626.11081400064,17522.522398113844,49.621063447774425,0.0,14,17,19,21,28,55,160,260,420,490,630
POST,/cart/checkout,4988,0,11,14.999900418200472,5.972623999696225,348.20419199968455,6396.223336006416,16.672944727349197,0.0,11,13,15,16,20,25,60,100,250,350,350
GET,/imageservice/bamboo-glass-jar.jpg,5437,0,4,8.7404522037797,1.708179999695858,247.09708000045794,75412.0,18.173777161707616,0.0,4,5,6,7,11,23,70,120,230,250,250
GET,/imageservice/candle-holder.jpg,5458,0,5,8.613949877422092,1.8234179988212418,243.9799200001289,89602.0,18.243971997167588,0.0,5,6,7,7,11,21,65,110,210,240,240
GET,/imageservice/hairdryer.jpg,5426,0,4,7.9925605689320465,1.6475579996040324,299.4737749995693,66076.0,18.137008438371442,0.0,4,5,6,7,10,20,61,110,220,300,300
GET,/imageservice/loafers.jpg,5458,0,6,9.322845754683916,2.2233300005609635,260.57758199931413,131516.0,18.243971997167588,0.0,6,7,8,9,12,22,62,110,240,260,260
GET,/imageservice/mug.jpg,5501,0,4,7.578007192854303,1.5914749983494403,279.28878199963947,62732.0,18.387704279299907,0.0,4,5,6,6,10,19,55,99,220,280,280
GET,/imageservice/salt-and-pepper-shakers.jpg,5447,0,5,8.863615901770867,2.0137360006629024,274.88633199936885,107881.0,18.20720327383141,0.0,5,6,7,8,11,21,63,110,230,270,270
GET,/imageservice/sunglasses.jpg,5440,0,4,8.037403209532185,1.5840019987081178,245.19606700050645,65681.0,18.183804995344754,0.0,4,5,6,7,10,20,65,110,230,250,250
GET,/imageservice/tank-top.jpg,5465,0,6,10.236300236415042,2.2904479992575943,266.1414940012037,155767.0,18.267370275654244,0.0,6,7,8,9,13,26,68,120,230,270,270
GET,/imageservice/watch.jpg,5349,0,5,8.841500162115167,1.8852280009014066,300.57901500003936,98510.0,17.879627375018217,0.0,5,6,7,8,11,21,66,110,230,300,300
GET,/product/0PUK6V6EV0,7104,0,9,16.390510216505287,4.186919999483507,431.9467839995923,7526.601492117117,23.74591005274433,0.0,9,11,12,13,19,46,140,210,340,430,430
GET,/product/1YMWWN1N4O,7070,0,9,16.05189298967532,4.112958002224332,405.24244900007034,7578.5760961810465,23.632261271523422,0.0,9,11,12,13,18,48,130,190,330,410,410
GET,/product/2ZYFJ3GM2N,7015,0,9,15.908711916054846,4.014621999886003,424.26416499984043,7549.908054169637,23.448417654842547,0.0,9,11,12,14,18,44,130,180,300,420,420
GET,/product/66VCHSJNUP,6975,0,9,15.877225530605767,4.129160999582382,391.2951279999106,7517.759569892473,23.314713206347363,0.0,9,11,12,13,18,46,130,180,290,390,390
GET,/product/6E92ZMYYFZ,7121,0,9,15.718353380834982,4.2090599999937695,367.76284799998393,7527.13509338576,23.80273444335478,0.0,9,11,12,13,18,45,130,180,270,370,370
GET,/product/9SIQT8TOJO,7093,0,9,16.23777732496592,4.198234999421402,360.00570700161916,7572.3568306781335,23.70914132940815,0.0,9,11,12,14,19,50,130,190,300,360,360
GET,/product/L9ECAV7KIM,7094,0,9,16.34787408146095,4.075523000210524,372.55634000030113,7548.8533972371015,23.712483940620533,0.0,9,11,12,14,19,52,130,190,310,370,370
GET,/product/LS4PSXUNUM,7211,0,9,16.16475936194052,4.125389999899198,369.41005700100504,7533.398141727916,24.10356945246894,0.0,9,11,12,14,18,51,130,190,310,370,370
GET,/product/OLJCESPC7Z,7145,0,9,15.711098233590265,4.014901000118698,367.7756289998797,7577.467319804059,23.882957112451887,0.0,9,11,12,13,18,49,130,180,280,370,370
POST,/setCurrency,9866,0,12,21.939625233932432,5.348800999854575,512.9910559990094,9945.177072775188,32.978202221336645,0.0,12,14,16,18,25,66,180,280,410,510,510
,Aggregated,163878,0,9,17.218227283624422,1.5840019987081178,626.11081400064,35225.82011008189,547.780440262336,0.0,9,11,13,14,21,54,160,220,420,490,630
