Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,5841,0,4,31.53854687844705,2.4051259999851027,214.0853389998938,9926.60246533128,19.488724701875867,0.0,4,6,60,80,110,130,160,180,200,210,210
GET,/cart,12651,0,4,5.301524141965276,2.309023999941928,114.68638499991357,12928.108687060312,42.21055576158734,0.0,4,4,5,5,6,7,32,49,79,110,110
POST,/cart,12576,0,6,7.243591476225901,3.816130000132034,133.55080799988173,17552.908237913485,41.9603153314143,0.0,6,7,7,7,9,11,23,42,88,130,130
POST,/cart/checkout,4157,0,6,6.481107426029379,3.9975089998733893,51.14816099990094,6396.334375751744,13.869992909724017,0.0,6,7,7,7,8,9,11,13,29,51,51
GET,/product/0PUK6V6EV0,6065,0,4,5.166652671558462,2.4212589999024203,114.07422499996756,7527.382028029679,20.236109453325998,0.0,4,4,4,5,6,7,28,54,80,110,110
GET,/product/1YMWWN1N4O,6024,0,4,5.346270581176041,2.279062000070553,144.71620299991628,7577.84395750332,20.09931135149807,0.0,4,4,4,5,6,7,41,57,89,140,140
GET,/product/2ZYFJ3GM2N,6199,0,4,5.180699537669671,2.3320020000028308,114.35540600018612,7550.894821745443,20.683205688568485,0.0,4,4,4,5,6,7,35,53,81,110,110
GET,/product/66VCHSJNUP,6226,0,4,5.157696027786535,2.322014999890598,128.84524899982353,7517.553164150338,20.773292243430774,0.0,4,4,4,5,5,7,32,54,88,130,130
GET,/product/6E92ZMYYFZ,6163,0,4,5.1256318570489245,2.2234690000004775,131.75735200002237,7527.397858185948,20.563090282085426,0.0,4,4,4,5,6,7,32,53,91,130,130
GET,/product/9SIQT8TOJO,6171,0,4,5.157853269974404,2.3686680001446803,111.64989299982153,7571.461189434452,20.589782594637217,0.0,4,4,4,5,6,7,35,54,77,110,110
GET,/product/L9ECAV7KIM,6064,0,4,5.172009753793099,2.375303000007989,131.47889499987286,7549.576022427441,20.232772914257023,0.0,4,4,4,5,6,7,39,52,80,130,130
GET,/product/LS4PSXUNUM,6045,0,4,5.3540842435079865,2.078617999814014,113.82489199991142,7533.301736972705,20.16937867194652,0.0,4,4,5,5,6,7,41,57,91,110,110
GET,/product/OLJCESPC7Z,6224,0,4,5.112306241001864,2.0557790001021203,98.63698599997406,7578.502410025707,20.766619165292827,0.0,4,4,4,5,5,7,35,54,79,99,99
POST,/setCurrency,8289,0,5,7.4329902703590705,3.5586960000273393,182.54394499990667,9944.484256243213,27.656572342723692,0.0,5,6,6,7,8,10,51,81,120,180,180
,Aggregated,98695,0,4,7.271596301809323,2.0557790001021203,214.0853389998938,9806.142337504432,329.29972341236754,0.0,4,5,5,6,7,10,61,96,170,200,210
