Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,6569,0,7,34.42666673997631,2.2517510005855,268.3301879987994,9926.425635560969,21.896820135161697,0.0,7,12,67,81,120,130,150,180,260,270,270
GET,/cart,14715,0,5,8.1918408375022,2.0323790013208054,154.83170600055018,12991.573156642882,49.05034377970838,0.0,5,7,8,9,12,20,49,62,130,150,150
POST,/cart,14803,0,8,11.601455784358905,3.3331730010104366,215.91169599923887,17544.870093899885,49.34367916894483,0.0,8,10,11,12,17,27,63,85,160,210,220
POST,/cart/checkout,4957,0,6,7.066432041946132,1.8860620002669748,154.2116550008359,6396.047205971354,16.523449141421302,0.0,6,7,8,9,11,14,20,26,70,150,150
GET,/imageservice/bamboo-glass-jar.jpg,5477,0,3,5.074890719383398,1.3403230004769284,130.24438199863653,75412.0,18.25679462327304,0.0,3,4,5,5,8,12,33,44,76,130,130
GET,/imageservice/candle-holder.jpg,5497,0,3,5.241374953641536,1.4899919988238253,177.29627500011702,89602.0,18.323461757190415,0.0,3,4,5,5,8,14,30,43,81,180,180
GET,/imageservice/hairdryer.jpg,5629,0,3,4.993844679692844,1.2379360014165286,138.52727199991932,66076.0,18.76346484104509,0.0,3,4,4,5,7,13,36,46,120,140,140
GET,/imageservice/loafers.jpg,5522,0,4,6.194731798096878,1.7872370008262806,154.67714699843782,131516.0,18.406795674587134,0.0,4,5,6,6,9,15,38,48,120,150,150
GET,/imageservice/mug.jpg,5483,0,3,4.575751056715297,1.2497389980126172,126.13122300172108,62732.0,18.276794763448255,0.0,3,4,4,5,7,10,27,40,63,130,130
GET,/imageservice/salt-and-pepper-shakers.jpg,5418,0,4,5.778861017895603,1.5962910001690034,149.31578500181786,107881.0,18.060126578216785,0.0,4,5,5,6,8,14,33,46,130,150,150
GET,/imageservice/sunglasses.jpg,5495,0,3,4.790813333942899,1.269644002604764,138.41322100051912,65681.0,18.316795043798678,0.0,3,4,4,5,7,12,33,42,84,140,140
GET,/imageservice/tank-top.jpg,5299,0,4,6.3457715329003745,1.8233449991384987,131.6122229982284,155767.0,17.663457131408407,0.0,4,5,6,7,9,15,32,48,84,130,130
GET,/imageservice/watch.jpg,5369,0,4,5.503895820450121,1.431466000212822,157.628148997901,98510.0,17.896792100119217,0.0,4,4,5,6,8,13,32,45,110,160,160
GET,/product/0PUK6V6EV0,7155,0,5,8.111238016364053,2.050747996690916,158.07338699960383,7527.756254367575,23.85016715894077,0.0,5,6,7,8,12,22,52,65,130,160,160
GET,/product/1YMWWN1N4O,7180,0,5,7.970955482753329,2.2099160014477093,171.4831099998264,7578.638440111421,23.93350107633749,0.0,5,6,7,8,12,20,51,64,140,170,170
GET,/product/2ZYFJ3GM2N,7261,0,5,8.267570042296182,2.0739350002259016,180.06561900256202,7549.87673874122,24.203502968702857,0.0,5,6,7,8,12,21,55,68,140,180,180
GET,/product/66VCHSJNUP,7009,0,5,7.915793127571369,2.1759029987151735,153.05403700040188,7518.360108432016,23.363497081343937,0.0,5,6,7,8,12,19,50,61,130,150,150
GET,/product/6E92ZMYYFZ,7032,0,5,7.980494242137586,1.8556819995865226,156.24019299866632,7527.137087599545,23.440164285348917,0.0,5,6,7,8,12,20,51,65,120,160,160
GET,/product/9SIQT8TOJO,7104,0,5,7.877564202719957,2.27661399912904,158.65635100271902,7572.112190315315,23.680165967451465,0.0,5,6,7,8,12,19,51,65,130,160,160
GET,/product/L9ECAV7KIM,7144,0,5,8.176210763851195,1.9316689977131318,303.7794279989612,7548.608342665174,23.813500235286217,0.0,5,6,7,8,12,21,53,65,140,300,300
GET,/product/LS4PSXUNUM,7149,0,5,8.032189762609393,2.084830000967486,158.12374199958867,7534.420618268289,23.83016701876556,0.0,5,6,7,8,12,20,53,65,140,160,160
GET,/product/OLJCESPC7Z,6958,0,5,7.9296613460565215,2.0515860014711507,167.30164700129535,7578.314027019258,23.19349588985463,0.0,5,6,7,8,12,19,50,61,140,170,170
POST,/setCurrency,9890,0,7,11.591920216187875,3.4451979990990367,229.33825300060562,9945.141557128412,32.96689772214175,0.0,7,9,10,11,16,26,85,120,190,230,230
,Aggregated,164115,0,5,8.81573665375985,1.2379360014165286,303.7794279989612,35198.639837918534,547.0538341424968,0.0,5,6,8,9,13,24,62,93,160,240,300
