Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1976,0,5,35.469915165486405,2.921616000094218,387.44853500020326,9927.223684210527,6.593762360229435,0.0,5,8,58,83,120,140,170,370,380,390,390
GET,/cart,4273,0,5,6.981318975194297,3.082601000187424,126.73306400006368,13025.405569857243,14.258677411569016,0.0,5,6,6,7,11,12,26,56,93,130,130
POST,/cart,4347,0,7,9.077678921094805,4.892337000001135,118.83461399997941,17531.534851621807,14.505609807650481,0.0,7,8,9,11,14,16,20,39,100,120,120
POST,/cart/checkout,1443,0,6,6.5611673298665485,3.7638300000253366,29.079084000159128,6396.0332640332645,4.8151817235886005,0.0,6,6,7,7,11,13,15,16,27,29,29
GET,/product/0PUK6V6EV0,2063,0,5,6.895373550170415,3.4361560001343605,137.17884400011826,7529.378574890936,6.884074771838726,0.0,5,5,6,7,10,12,16,72,120,140,140
GET,/product/1YMWWN1N4O,2076,0,5,6.722665169555339,3.408497999998872,124.2508259999795,7580.08429672447,6.9274547873665515,0.0,5,5,6,7,10,12,15,61,110,120,120
GET,/product/2ZYFJ3GM2N,2147,0,5,6.721616582207566,3.441463999934058,138.69636200001878,7549.808104331625,7.164376410633905,0.0,5,5,6,7,10,12,15,63,130,140,140
GET,/product/66VCHSJNUP,2119,0,5,6.7459886224624785,3.4133180001845176,124.35321299994939,7518.323265691364,7.070942531035512,0.0,5,5,6,7,10,12,22,66,120,120,120
GET,/product/6E92ZMYYFZ,2037,0,5,6.771683157585443,3.3714119999785908,125.15066400010255,7527.2479135984295,6.797314740783076,0.0,5,5,6,6,10,12,21,69,110,130,130
GET,/product/9SIQT8TOJO,2081,0,5,6.811704695817635,3.3745390001058695,131.77464599993982,7573.39308024988,6.944139408723408,0.0,5,5,6,6,10,12,15,72,120,130,130
GET,/product/L9ECAV7KIM,2057,0,5,6.539065859984046,3.1813569999030733,120.42323000014221,7548.920272241128,6.864053226210499,0.0,5,5,6,6,10,12,14,62,110,120,120
GET,/product/LS4PSXUNUM,2036,0,5,7.266810751469649,3.3645510000042123,134.96947799990267,7534.337426326129,6.793977816511705,0.0,5,5,6,6,10,12,52,72,120,130,130
GET,/product/OLJCESPC7Z,2049,0,5,7.05065788043446,3.362175999882311,138.42691299987564,7579.457296242069,6.8373578320395305,0.0,5,5,6,6,10,12,47,74,120,140,140
POST,/setCurrency,2844,0,6,7.8572175886071545,3.8702740000644553,122.50995499994133,9946.398382559775,9.490212627779611,0.0,6,6,7,8,12,13,41,71,120,120,120
,Aggregated,33548,0,5,8.905553783861484,2.921616000094218,387.44853500020326,9833.733098843448,111.94713545596007,0.0,5,6,7,8,11,14,73,100,170,380,390
