Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1929,0,4,25.93047304976912,2.3681780003244057,148.67414100081078,9928.290305857958,6.441340847445618,0.0,4,4,55,72,93,100,110,120,140,150,150
GET,/cart,4298,0,4,4.433701956260721,2.4301979992742417,62.283548000777955,13029.52024197301,14.351935180052497,0.0,4,4,4,4,5,5,8,37,60,62,62
POST,/cart,4353,0,5,6.166332382263221,4.05149300058838,74.19518800088554,17534.134849529062,14.535591865697654,0.0,5,6,6,6,7,8,11,30,57,74,74
POST,/cart/checkout,1450,0,6,5.754312530332064,4.077474000951042,17.03778099908959,6396.226896551724,4.841858076099609,0.0,6,6,6,6,7,7,9,11,17,17,17
GET,/product/0PUK6V6EV0,2045,0,3,4.372334293387819,2.6203050001640804,64.58411999847158,7527.40586797066,6.828689493533586,0.0,3,4,4,4,4,5,27,41,60,65,65
GET,/product/1YMWWN1N4O,2096,0,3,4.482064543894192,2.2893980003573233,68.13596800020605,7580.863072519084,6.998989329313642,0.0,3,4,4,4,4,5,31,46,68,68,68
GET,/product/2ZYFJ3GM2N,2053,0,3,4.374162833416568,2.261042000100133,69.30930100133992,7549.870433511934,6.8554031932637916,0.0,3,4,4,4,4,5,24,44,65,69,69
GET,/product/66VCHSJNUP,2106,0,3,4.328497728413624,2.406241999779013,61.4291800011415,7517.292972459639,7.032381453976398,0.0,3,4,4,4,4,5,11,44,56,61,61
GET,/product/6E92ZMYYFZ,2040,0,3,4.2618655108071835,2.442000999508309,86.09076499851653,7528.1754901960785,6.811993431202208,0.0,3,4,4,4,4,5,7,45,65,86,86
GET,/product/9SIQT8TOJO,2054,0,3,4.487898711745565,2.418115000182297,62.37713500013342,7569.392405063291,6.858742405730067,0.0,3,4,4,4,4,5,31,47,61,62,62
GET,/product/L9ECAV7KIM,2026,0,3,4.36452626061811,2.4006539988477016,69.13972700021986,7547.733958538993,6.76524445667435,0.0,3,4,4,4,4,5,24,43,64,69,69
GET,/product/LS4PSXUNUM,2113,0,3,4.36073822810597,2.5302100002591033,60.76072900032159,7533.970184571699,7.055755941240327,0.0,3,4,4,4,4,5,13,43,58,61,61
GET,/product/OLJCESPC7Z,2100,0,3,4.32972182093484,2.4947310012066737,61.26554100046633,7578.605714285714,7.012346179178744,0.0,3,4,4,4,4,5,11,43,60,61,61
POST,/setCurrency,2879,0,5,5.927126464408766,3.47432400121761,94.82686199953605,9944.316081972907,9.613592690407431,0.0,5,5,5,5,6,6,13,59,91,95,95
,Aggregated,33542,0,4,6.046725525251283,2.261042000100133,148.67414100081078,9839.254099338143,112.00386454381592,0.0,4,4,5,5,6,7,51,77,120,140,150
