Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,6592,0,7,52.4780352264876,3.847339998173993,320.9583299976657,9926.342839805826,21.99014872330012,0.0,7,9,110,140,190,210,250,280,310,320,320
GET,/cart,14895,0,5,7.266718176139197,2.721290999033954,215.196396005922,13049.727223900638,49.6879953327602,0.0,5,6,6,7,8,10,48,66,120,210,220
POST,/cart,14903,0,8,9.700729994048382,4.832240003452171,159.82974700455088,17593.35871972086,49.714682406453534,0.0,8,9,9,10,12,14,37,58,130,150,160
POST,/cart/checkout,4873,0,8,8.303152151219793,5.1640550009324215,111.08089700428536,6395.9878924687055,16.255763763446826,0.0,8,8,9,9,10,12,14,18,97,110,110
GET,/product/0PUK6V6EV0,6979,0,5,6.771465785935391,3.0115510016912594,171.87203900539316,7528.070067344892,23.281135913214733,0.0,5,5,6,6,7,9,44,64,140,170,170
GET,/product/1YMWWN1N4O,7026,0,5,6.8931139854286725,2.928997993876692,173.05417099851184,7579.065328778822,23.43792247116302,0.0,5,5,6,6,7,9,48,65,140,170,170
GET,/product/2ZYFJ3GM2N,7209,0,5,6.869548987637478,3.029988998605404,173.39792900020257,7550.481620196976,24.04838928189784,0.0,5,5,6,6,7,9,49,66,130,170,170
GET,/product/66VCHSJNUP,7332,0,5,6.93766441363193,3.0834170029265806,175.47828699753154,7517.009138025095,24.45870303993272,0.0,5,5,6,6,7,9,47,72,150,180,180
GET,/product/6E92ZMYYFZ,7206,0,5,6.7448046919410745,3.025448997505009,186.43028900260106,7528.615043019706,24.038381629262844,0.0,5,5,6,6,7,9,42,66,120,190,190
GET,/product/9SIQT8TOJO,7076,0,5,6.658504376070131,2.948484994703904,154.42236499802675,7572.9091294516675,23.604716681746304,0.0,5,5,6,6,7,9,42,70,110,150,150
GET,/product/L9ECAV7KIM,7235,0,5,7.022615056453763,2.9987000016262755,176.77642500348156,7549.486800276434,24.135122271401148,0.0,5,5,6,6,7,10,52,72,120,180,180
GET,/product/LS4PSXUNUM,7065,0,5,6.804351520353681,2.939892998256255,175.42499900446273,7534.943665958953,23.568021955417983,0.0,5,5,6,6,7,9,49,67,120,180,180
GET,/product/OLJCESPC7Z,7015,0,5,6.784953303642256,3.0102239979896694,148.17360699817073,7578.918602993585,23.4012277448347,0.0,5,5,6,6,7,9,48,70,120,150,150
POST,/setCurrency,9885,0,8,10.561938423935102,4.856894003751222,223.36983599961968,9945.736165907942,32.97521543231518,0.0,8,8,9,9,11,14,74,100,170,220,220
,Aggregated,115291,0,6,10.251312239816507,2.721290999033954,320.9583299976657,9850.538159960448,384.59742664714713,0.0,6,7,7,8,10,17,89,160,250,310,320
