Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,2922,0,9,55.69178076181221,2.8924130001541926,383.26243899973633,10039.15331964408,9.749506676169899,0.0,9,15,100,130,200,240,290,320,380,380,380
GET,/cart,6388,0,6,10.40189001252207,2.728565000325034,277.3899880003228,13000.865059486538,21.314116580209895,0.0,6,9,11,12,16,21,52,100,200,280,280
POST,/cart,6443,0,11,13.909387363655249,4.093966000255023,216.13757599970995,17635.504112990842,21.497628855086468,0.0,11,14,16,17,22,30,49,78,170,220,220
POST,/cart/checkout,2150,0,12,13.583706184181633,4.823942000257375,89.28401100001793,6446.899534883721,7.17366165426601,0.0,12,15,17,18,23,29,37,44,74,89,89
GET,/product/0PUK6V6EV0,3068,0,6,11.064180937097083,2.628342999742017,280.3527979995124,7591.5009778357235,10.2366483512968,0.0,6,9,11,12,15,22,94,120,250,280,280
GET,/product/1YMWWN1N4O,3042,0,6,10.238573725180842,2.70321299922216,253.6029269995197,7638.308678500986,10.149897094082421,0.0,6,9,11,12,15,19,45,120,240,250,250
GET,/product/2ZYFJ3GM2N,3078,0,6,10.477210908704366,2.615702000184683,301.688495000235,7611.883365821962,10.270014219456177,0.0,6,9,11,12,15,20,53,120,250,300,300
GET,/product/66VCHSJNUP,3177,0,6,10.228692912183591,2.686589999939315,265.3149050001957,7579.297135662575,10.600336314234006,0.0,6,9,11,11,15,20,70,110,240,270,270
GET,/product/6E92ZMYYFZ,2939,0,6,10.134195005447813,2.8779559997929027,264.27964600043197,7587.271520925485,9.80622865204084,0.0,6,9,11,11,15,20,43,110,220,260,260
GET,/product/9SIQT8TOJO,3114,0,6,10.227492034680704,2.702654000131588,296.17913000038243,7637.230892742454,10.390131344829934,0.0,6,9,10,11,15,19,57,110,250,300,300
GET,/product/L9ECAV7KIM,3084,0,6,9.39789778015405,2.6706670005296473,245.48016699918662,7609.863164721141,10.290033740351802,0.0,6,9,10,11,14,18,30,95,220,250,250
GET,/product/LS4PSXUNUM,3030,0,6,10.634179521776927,2.7343620004103286,243.21884300024976,7602.622442244225,10.109858052291168,0.0,6,9,11,12,15,21,66,120,200,240,240
GET,/product/OLJCESPC7Z,3193,0,6,10.207616025052154,2.6541839997662464,264.8860789995524,7642.582837456937,10.65372170328901,0.0,6,9,11,12,15,19,52,110,250,260,260
POST,/setCurrency,4361,0,9,13.843440420545479,3.8222120001591975,281.7895039997893,10057.015592753956,14.550855104304219,0.0,9,12,14,15,19,26,96,150,220,280,280
,Aggregated,49989,0,7,13.87584309500117,2.615702000184683,383.26243899973633,9897.239132609175,166.79263834190866,0.0,7,10,12,14,18,28,120,180,300,370,380
