Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1943,0,6,41.90226398453278,4.265415000190842,227.39645299952826,9927.549150797735,6.4821244960262865,0.0,6,7,88,110,150,170,190,210,230,230,230
GET,/cart,4374,0,6,7.5685116678301165,3.757181000764831,166.4792950014089,13267.235482395976,14.592286436242397,0.0,6,6,7,7,8,9,12,74,160,170,170
POST,/cart,4294,0,8,10.182386380305982,5.8096749999094754,177.27284399916243,17534.237074988356,14.325395051948982,0.0,8,9,9,10,11,12,38,85,170,180,180
POST,/cart/checkout,1414,0,7,7.970249617373988,5.237676001343061,79.9269719991571,6396.049504950495,4.717305217386088,0.0,7,8,8,9,9,11,13,23,57,80,80
GET,/imageservice/bamboo-glass-jar.jpg,1571,0,2,3.4699388039413956,1.6251360011665383,128.03670799985412,75412.0,5.241079559061912,0.0,2,3,3,3,4,4,19,33,110,130,130
GET,/imageservice/candle-holder.jpg,1647,0,3,3.6600625998928527,1.744914001392317,128.90113300090889,89602.0,5.494626374140656,0.0,3,3,3,3,4,5,9,41,82,130,130
GET,/imageservice/hairdryer.jpg,1642,0,2,3.228751978688005,1.5800889996171463,108.67077299917582,66076.0,5.477945662622317,0.0,2,3,3,3,3,4,18,32,84,110,110
GET,/imageservice/loafers.jpg,1565,0,3,4.284445888209356,2.1319040006346768,120.47059399992577,131516.0,5.221062705239906,0.0,3,3,4,4,5,6,13,50,99,120,120
GET,/imageservice/mug.jpg,1582,0,2,3.753754832463328,1.5532699999312172,126.24150800002099,62732.0,5.277777124402257,0.0,2,2,3,3,3,4,29,58,120,130,130
GET,/imageservice/salt-and-pepper-shakers.jpg,1605,0,3,4.01192279999029,1.8454159999237163,107.89043700060574,107881.0,5.354508397386613,0.0,3,3,3,4,4,5,11,55,84,110,110
GET,/imageservice/sunglasses.jpg,1595,0,2,3.2033406808612166,1.523725999504677,109.18061399934231,65681.0,5.321146974349936,0.0,2,3,3,3,3,4,6,33,110,110,110
GET,/imageservice/tank-top.jpg,1653,0,3,4.398803726556028,2.2724249993189005,117.49591499938106,155767.0,5.514643227962662,0.0,3,4,4,4,5,6,8,37,86,120,120
GET,/imageservice/watch.jpg,1617,0,3,4.042934061877069,1.709014999505598,85.39295899936405,98510.0,5.3945421050306255,0.0,3,3,3,3,4,5,29,54,84,85,85
GET,/product/0PUK6V6EV0,2086,0,5,6.974482972213098,3.9616060003027087,181.3229390008928,7528.639980824544,6.959192845450763,0.0,5,6,6,6,7,8,11,77,150,180,180
GET,/product/1YMWWN1N4O,2025,0,5,7.878002470142185,3.913066000677645,185.5518279990065,7579.467160493828,6.755688164927036,0.0,5,6,6,6,7,8,62,110,170,190,190
GET,/product/2ZYFJ3GM2N,2122,0,5,7.616595047119081,4.028094999739551,187.31909099915356,7551.533930254477,7.0792939683828,0.0,5,6,6,6,7,8,42,98,170,190,190
GET,/product/66VCHSJNUP,2103,0,5,7.7967690090209905,4.017829000076745,170.9891560003598,7519.664289110794,7.015907264613114,0.0,5,6,6,6,7,8,60,110,160,170,170
GET,/product/6E92ZMYYFZ,2054,0,5,7.416527441588946,3.947707000406808,173.98974599927897,7528.39970788705,6.852436291733398,0.0,5,6,6,6,7,8,44,95,160,170,170
GET,/product/9SIQT8TOJO,2043,0,5,7.665781811067835,3.978856999310665,188.73051300033694,7574.0802741067055,6.815738726393054,0.0,5,6,6,6,7,8,63,96,160,190,190
GET,/product/L9ECAV7KIM,2159,0,5,7.24891366978036,3.972292000980815,188.29281699981948,7550.103751736915,7.202731233618503,0.0,5,6,6,6,7,8,12,93,160,190,190
GET,/product/LS4PSXUNUM,2052,0,5,7.944608042881514,3.994990000137477,172.9536510010803,7534.747076023392,6.845764007126062,0.0,5,6,6,6,7,9,71,110,170,170,170
GET,/product/OLJCESPC7Z,2127,0,5,7.2548639812035365,3.9593009987584082,170.84535299909476,7579.204983544899,7.095974679901138,0.0,5,6,6,6,7,8,26,91,160,170,170
POST,/setCurrency,2787,0,7,9.50190452276481,5.136895000759978,285.9849629985547,9948.18980983136,9.297828600321802,0.0,7,7,8,8,9,10,14,120,240,290,290
,Aggregated,48060,0,5,8.158899626220313,1.523725999504677,285.9849629985547,35484.49995838535,160.3349991142683,0.0,5,6,7,7,8,10,76,120,190,230,290
