Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,3827,0,6,55.55626484715309,3.689653998662834,464.8412170008669,10039.9574078913,12.769541850499527,0.0,6,9,100,130,200,240,280,350,460,460,460
GET,/cart,8448,0,6,8.278597729524678,3.2602680003037676,304.88127599892323,13005.446259469696,28.18842162347008,0.0,6,7,7,8,9,12,53,83,210,300,300
POST,/cart,8362,0,8,10.340328278652075,5.0429009988874895,241.02042999948026,17631.838196603683,27.901465626829644,0.0,8,9,10,11,13,16,33,69,160,240,240
POST,/cart/checkout,2774,0,8,9.38061939220927,4.9327619999530725,168.13055199963856,6446.59012256669,9.255999240471828,0.0,8,9,10,10,12,15,20,31,100,170,170
GET,/product/0PUK6V6EV0,4109,0,5,8.070783177409464,3.4297740003239596,268.0679940003756,7592.884886833779,13.710490583669339,0.0,5,6,6,7,8,11,63,89,220,270,270
GET,/product/1YMWWN1N4O,4077,0,5,7.948506416964024,3.3076210002036532,308.7147329988511,7640.179298503802,13.603716259338013,0.0,5,6,6,7,8,11,61,94,200,310,310
GET,/product/2ZYFJ3GM2N,4035,0,5,8.046219269635687,3.390383000805741,323.5410219986079,7611.452788104089,13.463574958653147,0.0,5,6,7,7,8,11,55,93,220,320,320
GET,/product/66VCHSJNUP,4144,0,5,8.438851103035729,3.4130809999624034,303.4926880009152,7578.405646718146,13.827275000906726,0.0,5,6,7,7,9,12,69,100,210,300,300
GET,/product/6E92ZMYYFZ,4227,0,5,8.506150895897887,3.441367000050377,331.94574099979945,7586.0059143600665,14.104220904641103,0.0,5,6,7,7,9,11,65,110,240,330,330
GET,/product/9SIQT8TOJO,4202,0,5,8.163694267245365,3.3567890004633227,303.5042819992668,7638.1258924321755,14.020803463757254,0.0,5,6,6,7,8,11,58,94,230,300,300
GET,/product/L9ECAV7KIM,4127,0,5,7.521038905013641,3.366007998920395,216.06405899910897,7610.259752847104,13.77055114110571,0.0,5,6,6,7,8,10,28,85,180,220,220
GET,/product/LS4PSXUNUM,4108,0,5,8.101104712024206,3.3727119989634957,325.6760749991372,7602.465189873417,13.707153886033984,0.0,5,6,7,7,8,12,61,89,220,330,330
GET,/product/OLJCESPC7Z,4095,0,5,8.298028359688091,3.3075510000344366,307.1276560003753,7641.110866910867,13.663776816774384,0.0,5,6,6,7,8,11,67,98,220,310,310
POST,/setCurrency,5595,0,7,10.944511434303962,4.5783850000589155,353.2431190014904,10059.467024128686,18.66882326980529,0.0,7,8,9,9,11,14,83,140,320,350,350
,Aggregated,66130,0,6,11.459822491831591,3.2602680003037676,464.8412170008669,9866.195176168154,220.65581462595603,0.0,6,7,8,8,11,16,110,170,320,460,460
