Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1893,0,6,38.47242345642631,3.6029740003868937,214.46936999927857,9927.49973586899,6.310262637746018,0.0,6,8,80,100,140,150,180,190,200,210,210
GET,/cart,4403,0,6,6.954103224603589,3.2595639986539027,106.20078799911425,13000.379059732,14.6772775456924,0.0,6,6,7,7,9,10,16,56,95,110,110
POST,/cart,4375,0,7,8.704938464454608,5.126563000885653,103.80823500054248,17536.51885714286,14.583940327595787,0.0,7,8,9,9,11,13,24,43,81,100,100
POST,/cart/checkout,1448,0,7,7.903288966852324,4.782035999596701,29.559433000031277,6396.200276243094,4.8268675644248455,0.0,7,8,8,9,10,12,15,19,29,30,30
GET,/product/0PUK6V6EV0,2095,0,5,6.899208551307168,3.5157429992977995,119.36951099960424,7529.570883054893,6.983623996871583,0.0,5,6,6,7,8,9,38,68,110,120,120
GET,/product/1YMWWN1N4O,2039,0,5,6.5222411358655865,3.2720660001359647,111.6185899991251,7578.571358509073,6.796949560678357,0.0,5,6,6,6,8,10,13,57,100,110,110
GET,/product/2ZYFJ3GM2N,1967,0,5,6.7513617681859674,3.462942999249208,121.18957499842509,7550.9766141331975,6.556939571287066,0.0,5,6,6,7,8,10,13,68,120,120,120
GET,/product/66VCHSJNUP,2062,0,5,6.7683209345233335,3.520352000123239,132.6516539993463,7516.476236663433,6.873619418400574,0.0,5,6,6,7,8,10,14,64,100,130,130
GET,/product/6E92ZMYYFZ,2228,0,5,6.610178824954653,3.476562000287231,113.81621700093092,7529.189856373429,7.426975782830494,0.0,5,6,6,7,8,10,13,58,110,110,110
GET,/product/9SIQT8TOJO,2076,0,5,6.874783809728592,3.410282000913867,113.96868100018764,7573.209055876686,6.920288027448881,0.0,5,6,6,6,8,10,31,69,110,110,110
GET,/product/L9ECAV7KIM,2068,0,5,6.754734967115638,3.3626510012254585,123.14701800096373,7549.249516441006,6.893620250849849,0.0,5,6,6,7,8,10,14,64,110,120,120
GET,/product/LS4PSXUNUM,2023,0,5,7.043233787944354,3.497233999951277,121.6986489998817,7535.516065249629,6.743614007480292,0.0,5,6,6,7,8,10,48,70,110,120,120
GET,/product/OLJCESPC7Z,2078,0,5,7.025866826246874,3.3624400002736365,125.03378099972906,7581.47593840231,6.926954971598639,0.0,5,6,6,7,8,10,30,71,120,130,130
POST,/setCurrency,2880,0,7,9.495728522596714,4.579984999509179,178.86244599867496,9945.966666666667,9.600399575651627,0.0,7,7,8,9,10,12,74,100,170,180,180
,Aggregated,33635,0,6,9.131214899627855,3.2595639986539027,214.46936999927857,9851.291868589267,112.12133323855642,0.0,6,7,7,8,9,12,77,110,180,200,210
