Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,3894,0,8,64.12104866230193,3.9591849999851547,386.2195830001838,10040.895737031331,12.991230611788408,0.0,8,11,120,160,240,290,320,330,380,390,390
GET,/cart,8383,0,7,9.69203713646786,3.752976000214403,206.38477100010277,12910.129309316473,27.96751058516236,0.0,7,8,9,9,12,15,64,100,170,210,210
POST,/cart,8405,0,10,12.79990088351715,5.7029909999073425,265.40286299996296,17593.988340273645,28.040907368279807,0.0,10,11,13,13,16,20,56,84,180,270,270
POST,/cart/checkout,2820,0,11,12.253147088658597,6.373262000124669,164.73979300008068,6445.864184397163,9.408133108691143,0.0,11,12,13,14,16,20,26,35,130,160,160
GET,/product/0PUK6V6EV0,4137,0,6,9.356481852794792,3.707090999796492,260.0375570000324,7590.496253323665,13.801931443494773,0.0,6,7,8,8,10,13,64,120,180,260,260
GET,/product/1YMWWN1N4O,4135,0,6,9.532185907614014,3.905300000042189,215.33113899977252,7638.459250302298,13.795259008665914,0.0,6,7,8,9,10,14,67,120,190,220,220
GET,/product/2ZYFJ3GM2N,4093,0,6,9.55683890447304,3.750882000076672,254.48004600002605,7611.536770095285,13.655137877259875,0.0,6,7,8,8,10,14,70,110,190,250,250
GET,/product/66VCHSJNUP,4218,0,6,9.623896626601335,3.8230269997256983,206.1579249998431,7578.42057847321,14.07216505406356,0.0,6,7,8,8,10,14,71,120,190,210,210
GET,/product/6E92ZMYYFZ,4090,0,6,9.836885111499411,3.7526280002566637,233.5942449999493,7586.139364303179,13.645129225016587,0.0,6,7,8,9,11,14,81,120,200,230,230
GET,/product/9SIQT8TOJO,4030,0,6,9.642237935980962,3.6367960001371102,204.42927400017652,7637.436972704714,13.444956180150818,0.0,6,7,8,9,11,15,73,120,180,200,200
GET,/product/L9ECAV7KIM,4097,0,6,9.333051776419557,3.7840209997739294,244.85446800008503,7610.16280205028,13.668482746917594,0.0,6,7,8,8,10,13,64,110,190,240,240
GET,/product/LS4PSXUNUM,4102,0,6,9.101821117995819,3.8554689999728,204.93849000013142,7602.56240858118,13.68516383398974,0.0,6,7,8,8,10,13,60,100,180,200,200
GET,/product/OLJCESPC7Z,4031,0,6,9.347881037954338,3.9063139997779217,212.4554789998001,7642.193004217316,13.448292397565249,0.0,6,7,8,8,11,14,63,110,180,210,210
POST,/setCurrency,5743,0,9,12.716615677871813,5.330546000095637,240.91602599992257,10057.828486853561,19.159896611068522,0.0,9,10,11,12,14,17,98,160,220,240,240
,Aggregated,66178,0,7,13.543518071353814,3.6367960001371102,386.2195830001838,9855.61514400556,220.78419605211437,0.0,7,9,10,10,13,20,130,190,320,380,390
