Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,7319,0,26,270.63940984724417,3.6667360000137705,11241.901018000135,9926.313430796557,24.385261714534547,0.0,26,89,130,150,220,300,4100,7800,11000,11000,11000
GET,/cart,16203,0,16,199.14212523841363,3.4093710000888677,8712.561260000257,13099.768561377523,53.98475140874481,0.0,16,23,31,39,90,970,3400,5000,7400,8600,8700
POST,/cart,16142,0,23,277.152546557732,5.291872000270814,11021.443591999741,17531.484078800644,53.7815131296648,0.0,23,33,44,56,140,1200,4700,6900,11000,11000,11000
POST,/cart/checkout,5299,0,20,101.53781641820136,5.31422099993506,5717.098770999655,6396.286846574825,17.655076079425957,0.0,20,27,35,41,93,350,1300,2200,4500,5700,5700
GET,/imageservice/bamboo-glass-jar.jpg,5986,0,5,69.31259572084457,1.5376299998024479,4622.417977999248,75412.0,19.944005550376254,0.0,5,8,11,14,41,470,960,1400,3800,4600,4600
GET,/imageservice/candle-holder.jpg,5822,0,6,68.58668923462919,1.7387679999956163,4733.451750999848,89602.0,19.397594439407044,0.0,6,8,11,15,41,460,910,1400,3700,4700,4700
GET,/imageservice/hairdryer.jpg,5924,0,5,69.68813356903479,1.5188429997579078,3771.5583970002626,66076.0,19.737435496229356,0.0,5,7,10,14,38,420,920,1400,3700,3800,3800
GET,/imageservice/loafers.jpg,5880,0,7,82.2537310738026,2.005282000027364,4634.723237999424,131516.0,19.5908373932864,0.0,7,10,14,18,45,510,1100,1800,3800,4600,4600
GET,/imageservice/mug.jpg,5805,0,5,65.50119993850163,1.444875999368378,4672.10479500045,62732.0,19.34095426326999,0.0,5,7,10,13,39,450,840,1300,3700,4700,4700
GET,/imageservice/salt-and-pepper-shakers.jpg,5872,0,6,63.67502108191942,1.8498159997761832,4689.939040000354,107881.0,19.564183192751315,0.0,6,9,12,16,41,400,900,1200,3800,4700,4700
GET,/imageservice/sunglasses.jpg,5892,0,5,74.44620022997,1.47092600036558,4616.920841000137,65681.0,19.630818694089022,0.0,5,8,11,14,42,510,1000,1500,3800,4600,4600
GET,/imageservice/tank-top.jpg,5905,0,7,68.68356576663489,2.0609460007108282,4648.964290000549,155767.0,19.674131769958535,0.0,7,10,14,17,40,410,900,1400,3700,4600,4600
GET,/imageservice/watch.jpg,5987,0,6,72.22191645949434,1.7152310001620208,4635.255149999466,98510.0,19.94733732544314,0.0,6,9,12,15,42,470,990,1600,3800,4600,4600
GET,/product/0PUK6V6EV0,7673,0,15,210.11022694056518,3.454988000157755,7635.672387000341,7522.386028932621,25.564710088211996,0.0,15,22,30,39,110,1700,3100,4900,7000,7600,7600
GET,/product/1YMWWN1N4O,7637,0,15,202.7990062245658,3.646970999398036,7607.423832000677,7576.207018462747,25.44476618580412,0.0,15,22,30,39,100,1300,3100,5000,7300,7600,7600
GET,/product/2ZYFJ3GM2N,7730,0,15,188.3825875305342,3.522164000060002,7437.261889999718,7546.674385510996,25.754621267024465,0.0,15,21,28,36,95,910,2800,4900,6900,7400,7400
GET,/product/66VCHSJNUP,7741,0,15,197.61950471361052,3.49436800024705,7809.712335000768,7514.380570985661,25.791270792760205,0.0,15,22,29,38,96,990,3000,4900,7300,7800,7800
GET,/product/6E92ZMYYFZ,7640,0,15,186.23406440091347,3.5600180008259485,7518.889840000156,7524.031806282723,25.454761511004776,0.0,15,22,29,37,98,1000,2800,4700,7200,7500,7500
GET,/product/9SIQT8TOJO,7787,0,15,198.80073538821773,3.4714009998424444,7827.090795999538,7569.420444330294,25.944532445836934,0.0,15,21,29,38,100,1300,2800,4700,7000,7800,7800
GET,/product/L9ECAV7KIM,7661,0,15,199.4753580011776,3.4512059992266586,7609.895374999724,7544.145672888657,25.52472878740937,0.0,15,22,30,40,110,1200,2900,4900,7300,7600,7600
GET,/product/LS4PSXUNUM,7625,0,15,208.30260176682356,3.433814999880269,7861.271667999972,7530.015868852459,25.404784885001494,0.0,15,21,29,38,100,1500,3100,5000,7400,7900,7900
GET,/product/OLJCESPC7Z,7722,0,15,187.89215284654196,3.5901200008083833,7460.08231200085,7573.684667184667,25.72796706648938,0.0,15,21,29,36,93,1100,2800,4800,6900,7500,7500
POST,/setCurrency,10615,0,19,282.9949857037195,4.848449999371951,11200.623087999702,9945.696184644372,35.366792334988965,0.0,19,27,36,46,130,920,5700,8300,11000,11000,11000
,Aggregated,177867,0,13,172.31971635438163,1.444875999368378,11241.901018000135,35203.90454665565,592.6128358217129,0.0,13,20,28,36,100,690,2600,4500,8800,11000,11000
